,Weight
128,4.659385891143058e-06
129,4.6593849229880885e-06
130,4.659383954849438e-06
131,4.65938298672708e-06
132,4.659382018621053e-06
133,4.65938105053134e-06
134,4.6593800824579375e-06
135,4.659379114400789e-06
136,4.659378146360026e-06
137,4.659377178335557e-06
138,4.65937621032741e-06
139,4.659375242335554e-06
140,4.65937427436002e-06
141,4.659373306400786e-06
142,4.762154303142542e-06
143,0.02578927429491247
144,4.6650372814397594e-06
145,4.665036109456033e-06
146,4.665034937483567e-06
147,4.6650337655223404e-06
148,4.665032593572435e-06
149,4.665031421633773e-06
150,4.665030249706383e-06
151,4.665029077790233e-06
152,4.665027905885403e-06
153,4.6650267339917906e-06
154,4.665025562109458e-06
155,4.66502439023843e-06
156,4.665023218378639e-06
157,4.665022046530142e-06
158,4.665020874692885e-06
159,4.66501970286691e-06
160,4.665018531052208e-06
161,4.6650173592487695e-06
162,4.665016187456588e-06
163,4.665015015675695e-06
164,4.6650138439061005e-06
165,4.665012672147739e-06
166,4.6650115004006585e-06
167,4.665010328664842e-06
168,4.665009156940323e-06
169,4.665007985227062e-06
170,4.665006813525073e-06
171,4.665005641834355e-06
172,4.665004470154928e-06
173,4.665003298486756e-06
174,4.665002126829865e-06
175,4.665000955184233e-06
176,4.664999783549859e-06
177,4.664998611926798e-06
178,4.664997440314985e-06
179,4.664996268714475e-06
180,4.66499509712521e-06
181,4.66499392554725e-06
182,4.664992753980533e-06
183,4.664991582425114e-06
184,4.664990410880961e-06
185,4.664989239348065e-06
186,0.0010606219316644024
187,4.664986896316143e-06
188,4.664985724817098e-06
189,4.664984553325049e-06
190,4.664983381839967e-06
191,4.664982210361928e-06
192,4.664981038890863e-06
193,4.6649798674268e-06
194,4.664978695969713e-06
195,4.664977524519628e-06
196,4.664976353076551e-06
197,4.664975181640462e-06
198,4.664974010211381e-06
199,4.664972838789271e-06
200,4.664971667374177e-06
201,4.664970495966077e-06
202,4.664969324564956e-06
203,4.66496815317086e-06
204,4.664966981783765e-06
205,4.664965810403627e-06
206,4.664964639030528e-06
207,4.664963467664361e-06
208,4.664962296305249e-06
209,4.664961124953126e-06
210,4.664959953607995e-06
211,4.664958782269855e-06
212,4.6649576109387255e-06
213,4.664956439614569e-06
214,4.6649552682974485e-06
215,4.664954096987311e-06
216,4.6649529256841464e-06
217,4.664951754388021e-06
218,4.664950583098878e-06
219,4.6649494118167056e-06
220,4.664948240541545e-06
221,4.66494706927341e-06
222,0.15260939739734403
223,4.781138961231786e-06
224,4.78113886298558e-06
225,4.7811387647571325e-06
226,4.781138666546446e-06
227,4.781138568353552e-06
228,4.781138470178433e-06
229,4.781138372021098e-06
230,4.7811382738815395e-06
231,4.78113817575975e-06
232,4.78113807765571e-06
233,4.78113797956947e-06
234,4.781137881500478e-06
235,4.781137783448745e-06
236,4.781137685414265e-06
237,4.781137587397039e-06
238,4.781137489397054e-06
239,4.7811373914143275e-06
240,4.781137293448858e-06
241,4.7811371955006644e-06
242,4.759360399183915e-06
243,4.759359674821509e-06
244,4.7593595694181055e-06
245,4.759359464014503e-06
246,4.759359358610666e-06
247,4.7593592532065795e-06
248,4.759359147802261e-06
249,4.759359042397665e-06
250,4.759358936992845e-06
251,4.759358831587791e-06
252,4.759358726182497e-06
253,4.759358620776943e-06
254,4.759358515371146e-06
255,4.759358409965091e-06
256,4.759358304558801e-06
257,4.75935819915227e-06
258,4.75935809374552e-06
259,4.759357988338474e-06
260,4.759357882931212e-06
261,4.7593577775236774e-06
262,4.759357672115934e-06
263,4.7593575667079155e-06
264,4.7593574612996645e-06
265,4.759357355891187e-06
266,4.759357250482468e-06
267,4.759357145073458e-06
268,4.759357039664173e-06
269,4.75935693425472e-06
270,4.759356828845e-06
271,4.759356723434982e-06
272,4.759356618024733e-06
273,4.75935651261427e-06
274,4.759356407203543e-06
275,4.759356301792565e-06
276,4.7421694859410835e-06
277,4.742169320808393e-06
278,4.742169155693566e-06
279,4.742168990596603e-06
280,4.74216882551752e-06
281,4.742168660456258e-06
282,4.742168495412914e-06
283,4.742168330387387e-06
284,4.7421681653797085e-06
285,4.742168000389946e-06
286,4.742167835418031e-06
287,4.742167670463953e-06
288,4.742167505527746e-06
289,4.742167340609419e-06
290,4.7421671757089015e-06
291,4.742167010826334e-06
292,4.742166845961588e-06
293,4.74216668111469e-06
294,4.742166516285657e-06
295,4.742166351474505e-06
296,4.742166186681205e-06
297,4.742166021905806e-06
298,4.7421658571482445e-06
299,4.742165692408549e-06
300,4.7421655276867295e-06
301,4.742165362982781e-06
302,4.742165198296682e-06
303,4.742165033628436e-06
304,4.742164868978103e-06
305,4.742164704345599e-06
306,4.742164539730993e-06
307,4.742164375134237e-06
308,4.742164210555346e-06
309,4.7421640459943015e-06
310,4.7421638814511965e-06
311,4.742163716925898e-06
312,4.7421635524184775e-06
313,4.742163387928954e-06
314,4.742163223457287e-06
315,4.742163059003465e-06
316,0.11364786280351381
317,4.759355577390587e-06
318,4.751104471373568e-06
319,4.7511024448290285e-06
320,4.751100418277424e-06
321,4.751098391718792e-06
322,4.751096365153158e-06
323,4.7510943385804544e-06
324,4.751092312000707e-06
325,4.751090285413959e-06
326,4.7389826295888466e-06
327,4.738980992053227e-06
328,4.738979354516215e-06
329,4.738977716977747e-06
330,4.7389760794378695e-06
331,4.738974441896628e-06
332,4.738972804353896e-06
333,4.738971166809818e-06
334,4.738969529264248e-06
335,4.738967891717311e-06
336,4.7389662541689395e-06
337,4.73896461661915e-06
338,4.738962979067989e-06
339,4.738961341515346e-06
340,4.738959703961317e-06
341,4.738958066405868e-06
342,4.7389564288490105e-06
343,4.7389547912907024e-06
344,4.738953153731028e-06
345,4.73895151616991e-06
346,4.738949878607373e-06
347,4.7389482410434134e-06
348,4.7389466034780555e-06
349,4.738944965911263e-06
350,4.738943328343081e-06
351,4.738941690773453e-06
352,4.738940053202419e-06
353,4.738938415629995e-06
354,4.738936778056099e-06
355,4.73893514048082e-06
356,4.738933502904129e-06
357,4.738931865325996e-06
358,4.738930227746512e-06
359,0.10410624598712638
360,4.738928590165551e-06
361,4.738926952583188e-06
362,4.738925315000186e-06
363,4.7389236774165605e-06
364,4.738922039832289e-06
365,4.738920402247376e-06
366,4.738918764661829e-06
367,4.738917127075645e-06
368,4.738915489488833e-06
369,4.7389138519013735e-06
370,4.738912214313278e-06
371,4.738910576724556e-06
372,4.73890893913519e-06
373,4.738907301545187e-06
374,4.738905663954574e-06
375,4.738904026363292e-06
376,4.738902388771366e-06
377,4.738900751178858e-06
378,4.7388991135856565e-06
379,4.7388974759918475e-06
380,4.738895838397388e-06
381,4.7388942008022696e-06
382,4.738892563206585e-06
383,4.738890925610218e-06
384,4.738889288013228e-06
385,4.738887650415579e-06
386,4.738886012817301e-06
387,4.738884375218419e-06
388,4.738882737618886e-06
389,4.738881100018693e-06
390,4.738879462417897e-06
391,4.7388778248164395e-06
392,4.738876187214389e-06
393,4.7388745496116336e-06
394,4.738872912008275e-06
395,4.738871274404306e-06
396,4.738869636799703e-06
397,4.738867999194426e-06
398,4.738866361588537e-06
399,4.738864723982009e-06
400,4.738863086374829e-06
401,4.738861448767028e-06
402,4.7388598111586066e-06
403,4.738858173549534e-06
404,4.738856535939841e-06
405,4.738854898329479e-06
406,4.7388532607185295e-06
407,4.7388516231068905e-06
408,0.11668626020350205
409,4.738849985494698e-06
410,4.738848347881794e-06
411,4.738846710270826e-06
412,4.738845072661759e-06
413,4.738843435054604e-06
414,4.7388417974493935e-06
415,4.738840159846067e-06
416,4.7388385222446486e-06
417,4.738836884645134e-06
418,4.738835247047519e-06
419,4.738833609451828e-06
420,4.7388319718568e-06
421,4.738830334262366e-06
422,4.738828696668595e-06
423,4.738827059075404e-06
424,4.73882542148287e-06
425,4.773658695088247e-06
426,4.719523332681059e-06
427,4.719521648850142e-06
428,4.719519965019841e-06
429,4.719518281190117e-06
430,4.719516597360935e-06
431,4.719514913532378e-06
432,4.71951322970436e-06
433,4.719511545876937e-06
434,4.719509862050117e-06
435,4.719508178223848e-06
436,4.719506494398205e-06
437,4.719504810573121e-06
438,4.719503126748598e-06
439,4.719501442924705e-06
440,4.719499759101337e-06
441,4.719498075278575e-06
442,4.719496391456409e-06
443,4.719494707634858e-06
444,4.719493023813825e-06
445,4.719491339993412e-06
446,4.719489656173583e-06
447,4.719487972354316e-06
448,4.719486288535625e-06
449,4.719484604717548e-06
450,4.7194829209000345e-06
451,4.719481237083119e-06
452,4.7194795532667494e-06
453,4.719477869451018e-06
454,4.719476185635846e-06
455,4.719474501821244e-06
456,4.719472818007223e-06
457,4.71947113419385e-06
458,0.11731507576052393
459,4.728028262349458e-06
460,4.728026330809953e-06
461,4.728024399266637e-06
462,4.728022467719545e-06
463,4.728020536168648e-06
464,4.7280186046139104e-06
465,4.728016673055416e-06
466,4.728014741493109e-06
467,4.728012809927024e-06
468,4.7280108783571245e-06
469,4.728008946783432e-06
470,4.728007015205949e-06
471,4.728005083624645e-06
472,4.728003152039533e-06
473,4.728001220450634e-06
474,4.727999288857948e-06
475,4.727997357261476e-06
476,4.727995425661214e-06
477,4.72799349405712e-06
478,4.727991562449233e-06
479,4.727989630837534e-06
480,4.72798769922206e-06
481,4.727985767602784e-06
482,4.7279838359797005e-06
483,4.727981904352829e-06
484,4.727979972722166e-06
485,4.7279780410877015e-06
486,4.727976109449441e-06
