,Weight
1,3.285294727364541e-06
2,3.285293742574394e-06
3,3.2852927577827753e-06
4,3.2852917729897075e-06
5,3.2852907881951756e-06
6,3.285289803399153e-06
7,3.2852888186016907e-06
8,3.285287833802726e-06
9,3.2852868490023003e-06
10,3.2852858642004284e-06
11,3.2852848793970785e-06
12,3.285283894592242e-06
13,0.008758585124529459
14,3.2852829097859782e-06
15,3.285281924978212e-06
16,3.2852809401665678e-06
17,3.2852799553510604e-06
18,3.2852789705316346e-06
19,3.285277985708356e-06
20,3.2852770008811893e-06
21,3.285276016050171e-06
22,3.2852750312152182e-06
23,3.2852740463764183e-06
24,3.2852730615337236e-06
25,3.285272076687155e-06
26,3.2852710918367122e-06
27,3.285270106982372e-06
28,3.28526912212416e-06
29,3.2852681372620572e-06
30,3.2852671523960827e-06
31,3.2852661675262026e-06
32,3.2852651826524507e-06
33,3.285264197774833e-06
34,3.2852632128933187e-06
35,3.2852622280079286e-06
36,3.2852612431186454e-06
37,3.2852602582254795e-06
38,3.2852592733284413e-06
39,3.285258288427539e-06
40,3.285257303522716e-06
41,3.2852563186140284e-06
42,3.2852553337014498e-06
43,3.285254348784992e-06
44,3.285253363864632e-06
45,3.2852523789404373e-06
46,3.2852513940123173e-06
47,3.285250409080333e-06
48,3.285249424144437e-06
49,3.2852484392047016e-06
50,3.285247454261025e-06
51,3.2852464693135104e-06
52,3.2852454843621093e-06
53,3.285244499406784e-06
54,3.285243514447622e-06
55,3.2852425294845455e-06
56,3.2852415445176115e-06
57,3.285240559546763e-06
58,3.2852395745720527e-06
59,9.981337120960796e-06
60,0.09108850334088393
61,3.2776149198167915e-06
62,3.2776138585976155e-06
63,3.2776127973737735e-06
64,3.277611736145297e-06
65,3.277610674912167e-06
66,3.2776096136743926e-06
67,3.277608552431974e-06
68,3.2776074911849043e-06
69,0.12450372075048816
70,3.277606429933164e-06
71,3.2776053686768087e-06
72,3.2776043074112436e-06
73,3.2776032461364992e-06
74,3.277602184852533e-06
75,3.277601123559346e-06
76,3.2776000622569997e-06
77,3.2775990009454556e-06
78,3.277597939624692e-06
79,3.277596878294754e-06
80,3.277595816955589e-06
81,3.277594755607252e-06
82,3.277593694249694e-06
83,3.2775926328829443e-06
84,3.2775915715069947e-06
85,3.2775905101218375e-06
86,3.277589448727505e-06
87,3.2775883873239356e-06
88,3.277587325911191e-06
89,3.277586264489226e-06
90,3.277585203058071e-06
91,3.277584141617738e-06
92,3.2775830801681566e-06
93,3.277582018709385e-06
94,3.2775809572414192e-06
95,3.2775798957642683e-06
96,3.277578834277899e-06
97,3.277577772782351e-06
98,3.2775767112775707e-06
99,3.27757564976358e-06
100,3.277574588240407e-06
101,3.2775735267079985e-06
102,3.277572465166419e-06
103,3.2775714036156438e-06
104,3.2775703420556403e-06
105,3.27756928048644e-06
106,3.2775682189080505e-06
107,3.2775671573204007e-06
108,3.2775660957236216e-06
109,3.277565034117593e-06
110,3.2775639725023587e-06
111,3.27756291087792e-06
112,3.2775618492442824e-06
113,3.2775607876014437e-06
114,3.277559725949386e-06
115,3.27755866428813e-06
116,3.2775576026176542e-06
117,3.277556540937993e-06
118,3.277555479249127e-06
119,0.036860262498313784
120,3.262424480465757e-06
121,3.2624244547934245e-06
122,3.2624244291317813e-06
123,3.2624244034808627e-06
124,3.2624243778406206e-06
125,3.2624243522111002e-06
126,3.2624243265922563e-06
127,3.2624243009841163e-06
128,3.2624242753866777e-06
129,3.2624242497999524e-06
130,3.262424224223894e-06
131,3.2624241986585565e-06
132,3.2624241731039384e-06
133,3.262424147559996e-06
134,3.2624241220267577e-06
135,3.2624240965041964e-06
136,3.2624240709923806e-06
137,3.2624240454912268e-06
138,3.2624240200008074e-06
139,3.2624239945210768e-06
140,3.2624239690520306e-06
141,3.262423943593701e-06
142,3.2624239181460776e-06
143,3.262423892709148e-06
144,3.2624238672829244e-06
145,3.2624238418674154e-06
146,3.262423816462599e-06
147,3.2624237910684906e-06
148,3.2624237656850604e-06
149,3.2624237403123735e-06
150,3.262423714950362e-06
151,3.2624236895990587e-06
152,3.2624236642584503e-06
153,3.2624236389285525e-06
154,3.2624236136093672e-06
155,3.262423588300883e-06
156,3.2624235630031017e-06
157,3.262423537716031e-06
158,3.262423512439672e-06
159,3.262423487173996e-06
160,3.2624234619190394e-06
161,3.2624234366747877e-06
162,3.2624234114412315e-06
163,3.2624233862184123e-06
164,3.2624233610062518e-06
165,3.262423335804846e-06
166,3.262423310614114e-06
167,3.262423285434105e-06
168,3.2624232602647994e-06
169,3.2624232351062124e-06
170,3.2624232099583213e-06
171,3.2624231848211317e-06
172,3.262423159694658e-06
173,3.2624231345789082e-06
174,3.262423109473826e-06
175,3.2624230843794693e-06
176,3.262423059295841e-06
177,3.2624230342228965e-06
178,3.2624230091606794e-06
179,3.26242298410917e-06
180,3.2624229590683715e-06
181,3.2624229340382718e-06
182,3.2624229090188942e-06
183,3.2624228840102193e-06
184,3.262422859012251e-06
185,3.262422834025018e-06
186,3.2624228090484765e-06
187,3.2624227840826356e-06
188,3.2624227591275072e-06
189,3.262422734183113e-06
190,3.262422709249408e-06
191,3.262422684326421e-06
192,3.2624226594141513e-06
193,3.262422634512596e-06
194,3.2624226096217472e-06
195,3.262422584741619e-06
196,3.2624225598721963e-06
197,3.262422535013479e-06
198,3.262422510165476e-06
199,3.26242248532819e-06
200,3.2624224605016185e-06
201,3.2624224356857804e-06
202,3.2624224108806255e-06
203,3.262422386086205e-06
204,3.262422361302495e-06
205,3.2624223365294956e-06
206,3.262422311767215e-06
207,3.2624222870156497e-06
208,3.26242226227479e-06
209,3.262422237544661e-06
210,9.987360813557273e-06
211,3.262422212825229e-06
212,3.262422188116533e-06
213,3.2624221634185418e-06
214,3.2624221387312807e-06
215,3.26242211405471e-06
216,3.2624220893888723e-06
217,3.2624220647337638e-06
218,3.262422040089358e-06
219,3.2624220154556624e-06
220,3.262421990832683e-06
221,3.262421966220448e-06
222,3.2624219416188945e-06
223,3.262421917028081e-06
224,3.2624218924479886e-06
225,3.2624218678785956e-06
226,3.2624218433199303e-06
227,3.262421818771981e-06
228,3.2624217942347746e-06
229,3.2624217697082584e-06
230,3.2624217451924784e-06
231,3.2624217206874044e-06
232,3.2624216961930683e-06
233,3.2624216717094534e-06
234,3.2624216472365367e-06
235,3.2624216227743602e-06
236,3.262421598322888e-06
237,3.262421573882143e-06
238,3.262421549452133e-06
239,3.262421525032829e-06
240,3.262421500624244e-06
241,3.262421476226385e-06
242,3.2624214518392363e-06
243,3.262421427462827e-06
244,3.2624214030971527e-06
245,3.262421378742182e-06
246,3.2624213543979243e-06
247,3.262421330064408e-06
248,3.262421305741601e-06
249,3.2624212814295337e-06
250,3.2624212571281644e-06
251,3.2624212328375367e-06
252,0.1504426574639602
253,3.258661438226882e-06
254,3.2586613763599876e-06
255,3.2586613145034665e-06
256,3.258661252657283e-06
257,3.2586611908214397e-06
258,0.03634191305400523
259,3.2648426431450784e-06
260,3.2648419487515564e-06
261,3.264841254356622e-06
262,3.26484055996027e-06
263,3.2648398655625143e-06
264,3.264839171163358e-06
265,3.2648384767627518e-06
266,3.26483778236078e-06
267,3.264837087957372e-06
268,3.2648363935525897e-06
269,3.264835699146384e-06
270,3.2648350047387656e-06
271,3.2648343103297476e-06
272,3.26483361591929e-06
273,3.264832921507465e-06
274,3.2648322270942135e-06
275,3.264831532679544e-06
276,3.2648308382634864e-06
277,3.264830143845996e-06
278,3.264829449427117e-06
279,3.2648287550068096e-06
280,3.264828060585087e-06
281,3.2648273661619786e-06
282,3.2648266717374573e-06
283,3.264825977311505e-06
284,3.264825282884177e-06
285,3.2648245884553843e-06
286,3.2648238940252214e-06
287,3.2648231995936283e-06
288,3.2648225051606617e-06
289,0.0667354919592562
290,3.259324244452639e-06
291,3.2593234950411527e-06
292,3.259322745627728e-06
293,3.2593219962123245e-06
294,3.25932124679496e-06
295,3.259320497375616e-06
296,3.259319747954333e-06
297,3.2593189985310934e-06
298,3.2593182491058943e-06
299,3.2593174996787037e-06
300,3.259316750249596e-06
301,3.2593160008185026e-06
302,3.2593152513854324e-06
303,3.259314501950403e-06
304,3.2593137525134385e-06
305,3.2593130030744852e-06
306,0.08840036083905985
307,3.259312253633579e-06
308,3.259311504190717e-06
309,3.259310754742644e-06
310,3.259310005289331e-06
311,3.259309255830844e-06
312,3.259308506367119e-06
313,3.259307756898188e-06
314,3.2593070074240658e-06
315,3.2593062579446997e-06
316,3.25930550846013e-06
317,3.259304758970355e-06
318,3.259304009475371e-06
319,3.259303259975166e-06
320,3.259302510469738e-06
321,3.259301760959127e-06
322,3.259301011443293e-06
323,3.2593002619222375e-06
324,3.259299512395955e-06
325,3.2592987628644914e-06
326,3.2592980133277833e-06
327,3.259297263785878e-06
328,3.259296514238757e-06
329,3.2592957646864064e-06
330,3.25929501512886e-06
331,3.259294265566102e-06
332,3.2592935159981137e-06
333,3.259292766424905e-06
334,3.2592920168464977e-06
335,3.259291267262848e-06
336,3.2592905176740177e-06
337,3.2592897680799515e-06
338,3.259289018480664e-06
339,3.2592882688761832e-06
340,3.259287519266445e-06
341,3.259286769651553e-06
342,3.2592860200313906e-06
343,3.2592852704060257e-06
344,3.2592845207754443e-06
345,3.2592837711396566e-06
346,3.2592830214986373e-06
347,3.2592822718524044e-06
348,3.2592815222009518e-06
349,3.259280772544289e-06
350,3.259280022882396e-06
351,3.2592792732152962e-06
352,3.2592785235429735e-06
353,3.2592777738654403e-06
354,3.2592770241826766e-06
355,3.259276274494692e-06
356,3.2592755248014973e-06
357,3.2592747751030783e-06
358,3.25927402539945e-06
359,3.259273275690579e-06
360,3.259272525976526e-06
361,3.2592717762572058e-06
362,3.2592710265326986e-06
363,3.2592702768029695e-06
364,3.2592695270680006e-06
365,3.259268777327822e-06
366,3.2592680275824178e-06
367,3.259267277831802e-06
368,3.2592665280759467e-06
369,3.2592657783148837e-06
370,3.2592650285486e-06
371,3.2592642787770757e-06
372,3.2592635290003596e-06
373,3.2592627792184274e-06
374,3.2592620294312385e-06
375,3.2592612796388404e-06
376,3.259260529841221e-06
377,3.259259780038388e-06
378,3.259259030230312e-06
379,3.259258280417022e-06
380,3.3670207934151267e-06
381,3.259257530598512e-06
382,3.2592567807747868e-06
383,3.2592560309458226e-06
384,3.259255281111626e-06
385,3.259254531272226e-06
386,3.2592537814276125e-06
387,3.2592530315777326e-06
388,3.2592522817226634e-06
389,3.25925153186236e-06
390,3.2592507819968493e-06
391,3.2592500321260778e-06
392,3.259249282250087e-06
393,3.2592485323688904e-06
394,3.259247782482481e-06
395,3.2592470325908173e-06
396,3.2592462826939233e-06
397,3.259245532791835e-06
398,3.259244782884511e-06
399,3.259244032971952e-06
400,3.2592432830541534e-06
401,3.2592425331311335e-06
402,3.259241783202906e-06
403,3.2592410332694447e-06
404,3.259240283330747e-06
405,3.2592395333868313e-06
