Weight
4.8118971837756815e-06
4.811896115682142e-06
4.811895047582727e-06
4.811893979477474e-06
0.008899378207128217
4.800006529755186e-06
4.8000053427744735e-06
4.800004155786639e-06
0.010535571019987644
4.8000029687917805e-06
0.009973386964122588
4.8000017817899414e-06
4.800000594781033e-06
4.799999407765059e-06
4.799998220742103e-06
4.799997033712091e-06
4.799995846675039e-06
4.799994659630922e-06
4.799993472579884e-06
4.799992285521686e-06
4.7999910984565375e-06
4.7999899113842905e-06
4.7999887243050055e-06
4.7999875372187655e-06
4.839862699585265e-06
0.02554496699881614
0.013994264719726191
4.799986350125399e-06
4.79998626090641e-06
0.011212778418267795
4.799986171698753e-06
4.799986082502562e-06
4.799985993316208e-06
4.799985904139742e-06
4.799985814973145e-06
4.799985725816376e-06
4.799985636669512e-06
4.799985547532543e-06
4.799985458405403e-06
4.799985369288217e-06
4.799985280180892e-06
4.799985191083402e-06
4.799985101995752e-06
9.991918460434516e-06
4.799985012918038e-06
4.7999849690856035e-06
0.012869235302527312
0.014075322076512764
4.803051923721044e-06
4.8030519105800965e-06
4.80305189744981e-06
4.803051884330166e-06
4.803051871221171e-06
4.803051858122814e-06
4.803051845035037e-06
0.026065091150696496
4.8004555602486285e-06
4.800455521219477e-06
4.800455482200719e-06
4.80045544319231e-06
4.800455404194274e-06
4.800455365206671e-06
0.03363862369525443
4.803252563101944e-06
4.803252552107416e-06
4.803252541123532e-06
4.803252530150347e-06
4.8032525191878826e-06
4.803252508236027e-06
4.803252497294788e-06
4.803252486364296e-06
4.803252475444436e-06
4.803252464535199e-06
4.803252453636643e-06
4.803252442748763e-06
4.803252431871594e-06
4.803252421005031e-06
4.803252410149156e-06
4.8032523993039426e-06
4.803252388469397e-06
4.803252377645527e-06
4.8032523668322866e-06
4.803252356029732e-06
4.8032523452378516e-06
4.803252334456615e-06
4.803252323686007e-06
4.803252312926129e-06
4.803252302176911e-06
4.8032522914383405e-06
4.8032522807104785e-06
4.803252269993247e-06
4.803252259286648e-06
4.803252248590801e-06
4.803252237905533e-06
4.803252227231002e-06
4.80325221656709e-06
4.803252205913891e-06
4.803252195271358e-06
4.803252184639424e-06
4.803252174018255e-06
0.02951756532186033
4.803252163407677e-06
4.8032518901325336e-06
4.8032516168637145e-06
4.803251343601182e-06
4.8032510703450075e-06
4.803250797095067e-06
4.803250523851455e-06
4.803250250614179e-06
4.8032499773831566e-06
4.803249704158474e-06
4.80324943094006e-06
4.803249157728019e-06
4.803248884522257e-06
4.803248611322848e-06
4.803248338129614e-06
4.803248064942798e-06
