,Weight
1,5.520715376522586e-06
2,5.520715309049554e-06
3,5.520715241582275e-06
4,5.520715174120701e-06
5,5.520715106664863e-06
6,5.520715039214756e-06
7,5.520714971770385e-06
8,5.520714904331727e-06
9,5.520714836898782e-06
10,5.520714769471556e-06
11,5.520714702050113e-06
12,5.520714634634338e-06
13,5.5207145672242905e-06
14,5.520714499820016e-06
15,5.520714432421418e-06
16,5.5207143650285576e-06
17,5.520714297641432e-06
18,5.520714230260028e-06
19,5.520714162884347e-06
20,5.520714095514381e-06
21,5.520714028150169e-06
22,5.520713960791635e-06
23,5.520713893438851e-06
24,5.520713826091783e-06
25,5.520713758750477e-06
26,5.520713691414872e-06
27,5.520713624084999e-06
28,5.520713556760888e-06
29,5.520713489442426e-06
30,5.5207134221297e-06
31,5.52071335482273e-06
32,0.07884224517641691
33,5.514413537620996e-06
34,5.514412767464359e-06
35,5.514411997310472e-06
36,5.51441122715927e-06
37,5.5144104570108355e-06
38,5.514409686865097e-06
39,5.514408916722081e-06
40,5.514408146581803e-06
41,5.514407376444202e-06
42,5.514406606309393e-06
43,5.514405836177314e-06
44,5.514405066047894e-06
45,5.51440429592121e-06
46,5.514403525797287e-06
47,5.514402755676037e-06
48,5.51440198555756e-06
49,5.514401215441768e-06
50,5.514400445328713e-06
51,5.514399675218403e-06
52,5.51439890511081e-06
53,5.514398135005942e-06
54,5.5143973649037785e-06
55,5.5143965948043385e-06
56,5.514395824707653e-06
57,5.514395054613692e-06
58,5.514394284522388e-06
59,0.07892974732280585
60,5.5143935144338995e-06
61,5.514392744348112e-06
62,5.514391974267563e-06
63,5.5143912041924535e-06
64,5.514390434122519e-06
65,5.514389664057964e-06
66,5.5143888939987225e-06
67,5.514388123944766e-06
68,5.5143873538961484e-06
69,0.2141044899522677
70,5.514386583852818e-06
71,5.514385813814777e-06
72,5.514385043782056e-06
73,5.5143842737546616e-06
74,5.51438350373257e-06
75,5.51438273371581e-06
76,5.514381963704327e-06
77,5.514381193698205e-06
78,5.514380423697327e-06
79,5.514379653701832e-06
80,5.514378883711585e-06
81,5.514378113726655e-06
82,5.514377343747069e-06
83,5.514376573772783e-06
84,5.514375803803765e-06
85,5.514375033840137e-06
86,5.514374263881765e-06
87,5.514373493928723e-06
88,5.514372723980982e-06
89,5.51437195403859e-06
90,5.514371184101439e-06
91,5.514370414169657e-06
92,5.514369644243195e-06
93,5.514368874322031e-06
94,5.514368104406173e-06
95,5.5143673344956095e-06
96,5.514366564590357e-06
97,0.07769901347438196
98,5.51436579469046e-06
99,5.514364885743459e-06
100,5.514363976799029e-06
101,5.514363067857102e-06
102,5.514362158917719e-06
103,5.514361249980877e-06
104,5.514360341046548e-06
105,0.07730326419501589
106,5.5143594321147496e-06
107,5.51435852318551e-06
108,5.520713287521494e-06
109,5.514357614253159e-06
110,5.5143567053175705e-06
111,5.514355796378709e-06
112,5.514354887436492e-06
113,5.514353978490971e-06
114,5.514353069542063e-06
115,5.514352160589834e-06
116,5.5143512516343095e-06
117,5.5143503426754204e-06
118,5.514349433713173e-06
119,5.514348524747625e-06
120,5.514347615778738e-06
121,5.5143467068064386e-06
122,5.51434579783087e-06
123,5.51434488885191e-06
124,5.5143439798696685e-06
125,9.912070932666898e-06
126,5.514343070884036e-06
127,5.514342161895078e-06
128,5.5143412529027855e-06
129,5.514340343907208e-06
130,5.514339434908231e-06
131,5.514338525905951e-06
132,5.5143376169002986e-06
133,5.514336707891332e-06
134,5.514335798878973e-06
135,5.514334889863368e-06
136,5.514333980844354e-06
137,5.514333071822039e-06
138,5.514332162796381e-06
139,5.514331253767358e-06
140,5.514330344734967e-06
