,Weight
1,1.0064553003039014e-05
2,9.999999999954364e-06
3,1.0064551413813067e-05
4,9.999999999997799e-06
5,1.0000000000000006e-05
6,1.005882795534856e-05
7,1.005744664520307e-05
8,6.49939829095087e-05
9,1.0052916835016267e-05
10,1.005288097852159e-05
11,9.999999999958554e-06
12,1.0041908950524586e-05
13,0.029884538173198565
14,1.0092301956635014e-05
15,9.999999999958562e-06
16,1.0092284877208888e-05
17,9.999999999958567e-06
18,1.0251887839494839e-05
19,9.999999999958569e-06
20,1.0091896304471324e-05
21,1.0091888049509157e-05
22,1.0091879788733587e-05
23,1.0091871539669678e-05
24,9.999999999958574e-06
25,0.002544308119423702
26,9.999999999999969e-06
27,0.02287537032752187
28,9.99999999999986e-06
29,0.022172196926809593
30,1.0071049500759798e-05
31,1.0070468467109299e-05
32,0.02192472864117447
33,9.99999999995858e-06
34,1.0064021997761306e-05
35,1.006271406704229e-05
36,9.999999999958588e-06
37,1.0062696940685204e-05
38,1.0062688470126992e-05
39,1.0260326984715705e-05
40,1.0062671537496134e-05
41,9.999999999958593e-06
42,9.999999999958598e-06
43,9.999999999958603e-06
44,1.0062637672552351e-05
45,9.999999999957712e-06
46,1.1140195113181242e-05
47,0.006414024551471246
48,1.0031280847876814e-05
49,0.03019218255861929
50,9.999999999957719e-06
51,9.999999999999887e-06
52,9.99999999999997e-06
53,1.0031245382647301e-05
54,9.999999999999957e-06
55,1.0000000000000011e-05
56,0.029753127731993078
57,1.0031926381871552e-05
58,1.0031917403401817e-05
59,0.0037557748502359185
60,9.999999999999703e-06
61,1.0031899446541906e-05
62,0.01461853976932518
63,1.0016592276165907e-05
64,1.0016583291669397e-05
65,1.0016573087614233e-05
66,1.001656553112087e-05
67,9.999999999999137e-06
68,1.0016547353925258e-05
69,0.01987044598198421
70,1.0368952161435239e-05
71,9.999999999999704e-06
72,1.007451407732567e-05
73,1.0042908247654069e-05
74,0.013953576780150885
75,1.0073590051369572e-05
76,1.0073581111222052e-05
77,0.0026675030035197547
78,1.0073572416542846e-05
79,9.999999999958622e-06
80,1.0073554290610455e-05
81,9.999999999999982e-06
82,1.0073536409895206e-05
83,1.0000000000000003e-05
84,1.1198736677905606e-05
85,1.0073509588961379e-05
86,1.0073500648685566e-05
87,9.999999999958635e-06
88,1.0073482765744215e-05
89,1.0073473827960026e-05
90,1.0073464887752175e-05
