,Weight
1,4.731427376355739e-06
2,4.731426400039743e-06
3,4.73142542372231e-06
4,4.731424447403359e-06
5,4.7314234710830036e-06
6,4.731422494761143e-06
7,4.731421518437828e-06
8,4.731420542113031e-06
9,4.731419565786808e-06
10,4.731418589459069e-06
11,4.7314176131298675e-06
12,4.731416636799246e-06
13,0.00865515557639511
14,4.731415660467133e-06
15,0.06547819282334201
16,4.756205741610467e-06
17,4.756204609541672e-06
18,4.756203477498781e-06
19,4.756202345481904e-06
20,4.756201213490916e-06
21,4.756200081525893e-06
22,4.7561989495868115e-06
23,4.756197817673651e-06
24,4.756196685786408e-06
25,4.756195553925139e-06
26,4.75619442208981e-06
27,4.756193290280382e-06
28,4.756192158496937e-06
29,4.756191026739386e-06
30,4.75618989500781e-06
31,4.756188763302188e-06
32,4.756187631622461e-06
33,4.756186499968714e-06
34,4.7561853683408534e-06
35,4.756184236738987e-06
36,4.756183105163035e-06
37,4.756181973613021e-06
38,4.756180842088949e-06
39,4.756179710590802e-06
40,4.756178579118651e-06
41,4.756177447672381e-06
42,4.75617631625209e-06
43,4.756175184857733e-06
44,4.756174053489277e-06
45,4.7561729221468155e-06
46,4.756171790830268e-06
47,4.756170659539626e-06
48,4.756169528274997e-06
49,4.756168397036256e-06
50,4.7561672658234935e-06
51,4.756166134636646e-06
52,4.756165003475738e-06
53,4.756163872340771e-06
54,4.756162741231793e-06
55,4.756161610148677e-06
56,4.756160479091551e-06
57,4.756159348060355e-06
58,4.756158217055116e-06
59,4.75615708607583e-06
60,0.03715348812020016
61,4.756155955122453e-06
62,4.756154824195043e-06
63,4.75615369329352e-06
64,4.756152562417998e-06
65,4.756151431568431e-06
66,4.7561503007447605e-06
67,4.7561491699470566e-06
68,4.756148039175255e-06
69,0.1540501929267479
70,4.756146908429462e-06
71,4.756146012515477e-06
72,4.756145116628826e-06
73,4.756144220769506e-06
74,4.756143324937543e-06
75,4.7561424291329255e-06
76,4.756141533355685e-06
77,4.756140637605781e-06
78,4.7561397418832e-06
79,4.756138846187961e-06
80,4.756137950520086e-06
81,4.756137054879585e-06
82,4.7561361592663974e-06
83,4.756135263680571e-06
84,4.756134368122085e-06
85,4.756133472590948e-06
86,4.756132577087161e-06
87,4.756131681610734e-06
88,4.756130786161599e-06
89,4.7561298907399035e-06
90,4.756128995345503e-06
91,4.756128099978463e-06
92,4.756127204638783e-06
93,4.756126309326424e-06
94,4.75612541404146e-06
95,4.756124518783782e-06
96,4.756123623553514e-06
97,4.756122728350549e-06
98,4.756121833174974e-06
99,4.7561209380267235e-06
100,4.7561200429058405e-06
101,4.756119147812273e-06
102,4.756118252746096e-06
103,4.756117357707275e-06
104,4.7561164626957485e-06
105,4.756115567711611e-06
106,4.756114672754839e-06
107,4.756113777825393e-06
108,4.756112882923325e-06
109,4.756111988048576e-06
110,4.756111093201185e-06
111,4.756110198381188e-06
112,4.756109303588506e-06
113,4.75610840882318e-06
114,4.756107514085207e-06
115,4.756106619374565e-06
116,4.756105724691338e-06
117,4.756104830035386e-06
118,4.756103935406818e-06
119,0.05238943339245178
120,4.756103040805627e-06
121,4.756102106813948e-06
122,4.756101172848848e-06
123,4.75610023891029e-06
124,4.75609930499831e-06
125,4.756098371112913e-06
126,4.756097437254096e-06
127,4.7560965034217875e-06
128,4.7560955696161085e-06
129,4.756094635836905e-06
130,4.7560937020843665e-06
131,4.756092768358329e-06
132,4.756091834658884e-06
133,4.756090900986e-06
134,4.756089967339681e-06
135,4.756089033719948e-06
136,4.756088100126737e-06
137,4.7560871665601136e-06
138,4.756086233020063e-06
139,4.756085299506591e-06
140,4.7560843660196735e-06
141,4.756083432559331e-06
142,4.756082499125536e-06
143,4.756081618546072e-06
144,4.756081074915086e-06
145,4.756080531313984e-06
146,4.756079987742761e-06
147,4.756079444201444e-06
148,4.756078900689991e-06
149,4.756078357208382e-06
150,4.75607781375669e-06
151,4.756077270334897e-06
152,4.756076726942923e-06
153,4.75607618358084e-06
154,0.02939955584506892
155,4.756129996239083e-06
156,4.756128951404458e-06
157,4.756127906589665e-06
158,4.756126861794761e-06
159,4.7561258170196885e-06
160,4.756124772264428e-06
161,4.756123727529057e-06
162,4.756122682813503e-06
163,4.756121638117782e-06
164,4.756120593441903e-06
165,4.756119548785921e-06
166,4.7561185041497074e-06
167,4.756117459533382e-06
168,4.756116414936884e-06
169,4.756115370360288e-06
170,4.756114325803449e-06
171,4.756113281266528e-06
172,4.756112236749401e-06
173,4.756111192252134e-06
174,4.756110147774715e-06
175,4.756109103317129e-06
176,4.7561080588794196e-06
177,4.7561070144615105e-06
178,4.756105970063461e-06
179,4.756104925685231e-06
180,4.756103881326904e-06
181,4.7561028369883805e-06
182,4.756101792669718e-06
183,4.75610074837089e-06
184,4.756099704091905e-06
185,4.75609865983276e-06
186,0.0174989035388753
187,4.756097615593509e-06
188,0.006783997270236847
189,4.756096571374032e-06
190,4.756095527160766e-06
191,4.756094482953657e-06
192,4.756093438752751e-06
193,4.7560923945579535e-06
194,4.75609135036942e-06
195,4.756090306186985e-06
196,4.7560892620107585e-06
197,4.75608821784067e-06
198,4.756087173676774e-06
