,Weight
1,5.087966842276846e-06
2,5.087965949348734e-06
3,5.087965056424983e-06
4,5.08796416350563e-06
5,5.087963270590594e-06
6,5.087962377679983e-06
7,5.087961484773739e-06
8,5.087960591871881e-06
9,5.087959698974352e-06
10,5.087958806081206e-06
11,5.087957913192454e-06
12,5.087957020308044e-06
13,5.087956127428007e-06
14,5.087955234552415e-06
15,0.019742544778783025
16,5.0879543416811395e-06
17,5.087953448814276e-06
18,5.087952555951743e-06
19,5.0879516630935835e-06
20,5.0879507702397935e-06
21,5.08794987739041e-06
22,5.087948984545361e-06
23,5.087948091704746e-06
24,5.087947198868416e-06
25,5.087946306036502e-06
26,5.087945413208979e-06
27,5.087944520385861e-06
28,5.087943627567036e-06
29,5.087942734752619e-06
30,5.087941841942581e-06
31,5.087940949136894e-06
32,5.0879400563356585e-06
33,5.087939163538714e-06
34,5.087938270746161e-06
35,5.087937377958018e-06
36,5.087936485174197e-06
37,5.0879355923947135e-06
38,5.087934699619719e-06
39,5.087933806849049e-06
40,5.087932914082734e-06
41,5.087932021320818e-06
42,5.087931128563261e-06
43,5.087930235810097e-06
44,5.087929343061286e-06
45,5.087928450316852e-06
46,5.0879274612900076e-06
47,5.087926568540068e-06
48,5.087925675794499e-06
49,5.08792478305332e-06
50,5.087923890316514e-06
51,5.087922997584056e-06
52,5.087922104855954e-06
53,5.0879212121322925e-06
54,5.08792031941295e-06
55,5.087919426698029e-06
56,5.087918533987412e-06
57,5.087917641281216e-06
58,5.08791674857941e-06
59,5.087915855881982e-06
60,0.059007669155630445
61,5.0879149631889165e-06
62,5.087914070500208e-06
63,5.087913177815872e-06
64,5.0879122851359e-06
65,5.0879113924603385e-06
66,5.087910499789168e-06
67,5.087909607122315e-06
68,5.087908714459866e-06
69,0.15133411965943994
70,5.087907821801823e-06
71,5.0879069119764e-06
72,5.087906002155015e-06
73,5.087905092337657e-06
74,5.087904182524317e-06
75,5.087903272715027e-06
76,5.087902362909774e-06
77,5.08790145310853e-06
78,5.0879005433113295e-06
79,5.0878996335182e-06
80,5.087898723729063e-06
81,5.087897813943991e-06
82,5.087896904162933e-06
83,5.087895994385887e-06
84,5.087895084612904e-06
85,5.087894174843962e-06
86,5.087893265079025e-06
87,5.087892355318133e-06
88,5.087891445561279e-06
89,5.087890535808471e-06
90,5.0878896260596805e-06
91,5.087888716314959e-06
92,5.08788780657426e-06
93,5.0878868968375825e-06
94,5.087885987104952e-06
95,5.087885077376362e-06
96,5.087884167651776e-06
97,5.087883257931259e-06
98,5.0878823482147685e-06
99,5.087881438502332e-06
100,5.087880528793893e-06
101,5.087879619089494e-06
102,5.087878709389177e-06
103,5.087877799692896e-06
104,5.087876890000549e-06
105,5.08787598031234e-06
106,5.087875070628176e-06
107,5.087874160948049e-06
108,0.013747072022646462
109,5.0878732512718735e-06
110,5.087872171616636e-06
111,5.0878710919572305e-06
112,5.087870012293439e-06
113,5.087868932625472e-06
114,5.087867852953293e-06
115,5.087866773276835e-06
116,5.08786569359612e-06
117,5.087864613911165e-06
118,5.087863534221994e-06
119,0.011870308124221933
120,5.16747911206634e-06
121,5.167478828535235e-06
122,5.167478545007848e-06
123,5.16747826148419e-06
124,5.16747797796423e-06
125,5.167477694448023e-06
126,5.167477410935516e-06
127,5.1674771274266825e-06
128,5.167476843921622e-06
129,5.167476560420237e-06
130,5.167476276922585e-06
131,5.167475993428695e-06
132,5.1674757099384786e-06
133,5.167475426451988e-06
134,5.167475142969241e-06
135,5.167474859490151e-06
136,5.167474576014817e-06
137,5.1674742925432145e-06
138,5.167474009075316e-06
139,5.167473725611093e-06
140,5.167473442150657e-06
141,5.1674731586939295e-06
