,Weight
190,4.86996043729867e-06
191,4.869960217721336e-06
192,4.86995999814962e-06
193,4.869959778583455e-06
194,4.869959559022913e-06
195,4.869959339467974e-06
196,4.869959119918606e-06
197,4.869958900374824e-06
198,4.869958680836605e-06
199,4.869958461303961e-06
200,4.869958241776967e-06
201,4.869958022255511e-06
202,4.869957802739659e-06
203,4.869957583229376e-06
204,4.869957363724692e-06
205,4.869957144225585e-06
206,4.869956924732078e-06
207,4.869956705244178e-06
208,4.8699564857618125e-06
209,4.869956266285055e-06
210,4.869956046813927e-06
211,4.869955827348334e-06
212,4.86995560788834e-06
213,4.869955388433951e-06
214,4.869955168985118e-06
215,4.869954949541918e-06
216,4.86995473010426e-06
217,4.869954510672196e-06
218,4.869954291245696e-06
219,4.819480608481509e-06
220,4.8194795856679475e-06
221,4.8194785628483765e-06
222,4.819477540022887e-06
223,4.819476517191437e-06
224,4.81947549435406e-06
225,4.819474471510714e-06
226,4.819473448661418e-06
227,4.8194724258062e-06
228,4.819471402944965e-06
229,4.819470380077832e-06
230,4.819469357204732e-06
231,4.819468334325693e-06
232,4.819467311440713e-06
233,4.819466288549744e-06
234,4.81946526565285e-06
235,4.819464242749979e-06
236,4.8194632198411984e-06
237,4.819462196926426e-06
238,4.819461174005708e-06
239,4.819460151079051e-06
240,4.819459128146432e-06
241,4.8194581052078985e-06
242,4.819457082263392e-06
243,4.819456059312902e-06
244,4.819455036356491e-06
245,4.819454013394104e-06
246,4.819452990425768e-06
247,4.819451967451479e-06
248,4.819450944471234e-06
249,4.8194499214850374e-06
250,4.819448898492883e-06
251,4.819447875494775e-06
252,0.3413827823252297
253,4.819446852490731e-06
254,4.8194458294807125e-06
255,4.819444806468094e-06
256,4.8194437834528425e-06
257,4.819442760434997e-06
258,4.819441737414542e-06
259,4.81944071439145e-06
260,4.8194396913658e-06
261,0.0030856377178925492
262,4.819438668337451e-06
263,4.8194376453065404e-06
264,4.819436622279209e-06
265,4.819435599255521e-06
266,4.819434576235439e-06
267,4.819433553218983e-06
268,4.8194325302061585e-06
269,4.819431507196917e-06
270,4.819430484191288e-06
271,4.819429461189283e-06
272,4.819428438190887e-06
273,4.819427415196127e-06
274,4.819426392204959e-06
275,4.819425369217401e-06
276,4.8194243462334965e-06
277,4.819423323253199e-06
278,4.819422300276503e-06
279,4.819421277303412e-06
280,4.819420254333944e-06
281,4.819419231368111e-06
282,4.819418208405853e-06
283,4.81941718544724e-06
284,4.819416162492235e-06
285,4.819415139540836e-06
286,4.819414116593047e-06
287,4.819413093648906e-06
288,4.819412070708386e-06
289,0.018335313666537793
290,4.8194110477714386e-06
291,4.819410024838156e-06
292,4.819409001908458e-06
293,0.028999621297324404
294,4.819407978982375e-06
295,4.819406956059905e-06
296,4.819405933148362e-06
297,4.81940491024772e-06
298,4.819403887358054e-06
299,4.819402864479259e-06
300,4.81940184161141e-06
301,4.819400818754496e-06
302,4.819399795908497e-06
303,4.819398773073436e-06
304,4.81939775024924e-06
305,4.819396727436031e-06
306,4.8193957046337175e-06
307,4.819394681842303e-06
308,4.819393659061855e-06
309,4.8193926362923135e-06
310,4.819391613533726e-06
311,4.819390590786019e-06
312,4.819389568049273e-06
313,4.819388545323428e-06
314,4.819387522608545e-06
315,4.819386499904553e-06
316,4.819385477211486e-06
317,4.8193844545293606e-06
318,4.819383431858166e-06
319,4.819382409197881e-06
320,4.819381386548568e-06
321,4.81938036391014e-06
322,4.819379341282634e-06
323,4.819378318666104e-06
324,4.81937729606046e-06
325,0.0706342330201264
326,4.839399455805212e-06
327,4.839398633453289e-06
328,4.839397811114259e-06
329,4.8393969887881755e-06
330,4.839396166475038e-06
331,4.839395344174811e-06
332,4.839394521887535e-06
333,4.8393936996131366e-06
334,4.839392877351753e-06
335,4.8393920551032206e-06
336,4.839391232867693e-06
337,4.839390410645065e-06
338,4.839389588435388e-06
339,4.839388766238632e-06
340,4.8393879440548065e-06
341,4.839387121883918e-06
342,4.839386299725965e-06
343,4.839385477580941e-06
344,4.839384655448877e-06
345,4.839383833329728e-06
346,4.8393830112235245e-06
347,4.839382189130233e-06
348,4.839381367049931e-06
349,4.839380544982538e-06
350,4.839379722928048e-06
351,4.839378900886553e-06
352,4.839378078857938e-06
353,4.839377256842308e-06
354,4.83937643483962e-06
355,4.839375612849833e-06
356,4.839374790873018e-06
357,4.839373968909122e-06
358,4.8393731469581565e-06
359,4.839372325020159e-06
360,4.8393715030950425e-06
361,4.839370681182939e-06
362,4.839369859283752e-06
363,4.839369037397503e-06
364,4.839368215524159e-06
365,4.839367501699567e-06
366,4.839366787880306e-06
367,4.839366074066437e-06
368,4.839365360257942e-06
369,4.8393646464548275e-06
370,4.839363932657104e-06
371,4.839363218864723e-06
372,4.839362505077732e-06
373,4.839361791296117e-06
374,4.839361077519882e-06
375,4.83936036374901e-06
376,4.839359649983522e-06
377,4.839358936223415e-06
378,4.8393582224686625e-06
379,4.839357508719318e-06
380,4.839356794975324e-06
381,4.839356081236708e-06
382,4.839355367503481e-06
383,4.839354653775617e-06
384,4.839353940053132e-06
385,4.8393532263360545e-06
386,4.839352512624333e-06
387,4.839351798917967e-06
388,4.839351085216998e-06
389,4.839350371521388e-06
390,4.8393496578311845e-06
391,4.83934894414632e-06
392,4.839348230466881e-06
393,4.839347516792786e-06
394,4.839346803124064e-06
395,4.839346089460721e-06
396,4.839345375802757e-06
397,4.839344662150201e-06
398,4.839343948502989e-06
399,4.839343234861168e-06
400,4.8393425212247415e-06
401,4.839341807593668e-06
402,4.839341093967965e-06
403,4.839340380347662e-06
404,4.839339666732689e-06
405,4.839338953123131e-06
406,4.839338239518986e-06
407,4.83933752592017e-06
408,4.839336812326729e-06
409,4.839336098738715e-06
410,4.839335385156032e-06
411,4.839334671578738e-06
412,4.839333958006829e-06
413,4.839333244440306e-06
414,4.839332530879162e-06
415,4.839331817323354e-06
416,4.839331103772951e-06
417,4.839330390227952e-06
418,4.839329676688295e-06
419,4.839328963154039e-06
420,4.839328249625153e-06
421,4.839327536101664e-06
422,4.839326822583538e-06
423,4.83932610907077e-06
424,4.839325395563407e-06
425,0.037439200255582554
426,4.83932468206142e-06
427,4.839323968564823e-06
428,4.839323255073589e-06
429,4.839322541587733e-06
430,4.8393218281072695e-06
431,4.839321114632185e-06
432,4.839320401162461e-06
433,4.8393196876981274e-06
434,4.839318974239186e-06
435,4.839318260785619e-06
436,4.839317547337429e-06
437,4.839316833894597e-06
438,4.8393161204571865e-06
439,4.839315407025133e-06
440,4.839314693598442e-06
441,4.839313980177161e-06
442,7.419457137374048e-06
443,4.839313266761247e-06
444,4.839312553350749e-06
445,4.8393118399389875e-06
446,4.839311126526056e-06
447,4.839310413111919e-06
448,4.839309699696593e-06
449,4.839308986280013e-06
450,4.839308272862266e-06
451,4.839307559443318e-06
452,4.839306846023167e-06
453,4.839306132601808e-06
454,4.839305419179249e-06
455,4.839304705755501e-06
456,4.839303992330528e-06
457,4.839303278904367e-06
458,4.839302565476966e-06
459,4.839301852048417e-06
460,4.839301138618634e-06
461,0.08890809437393853
462,4.839300425187626e-06
463,4.839299711755431e-06
464,4.839298998322044e-06
465,4.839298284887419e-06
466,4.839297571451669e-06
467,4.839296858014635e-06
468,4.83929614457644e-06
469,4.839295431136992e-06
470,0.0041485111205716
471,4.853910258550487e-06
472,4.8539096912640895e-06
473,4.853909123977927e-06
474,4.853908556692025e-06
475,4.8539079894063745e-06
476,4.853907422120985e-06
477,0.06876292653703812
478,4.885737058736401e-06
479,4.8857368945053905e-06
480,4.885736730273573e-06
481,4.885736566040971e-06
482,4.885736401807569e-06
483,4.885736237573387e-06
484,4.885736073338414e-06
485,4.885735909102629e-06
486,4.885735744866046e-06
487,4.885735580628691e-06
488,4.8857354163905265e-06
489,0.04666488288334842
490,4.891849036688834e-06
491,4.891848954990842e-06
492,4.891848873299019e-06
493,4.891848791613399e-06
494,4.891848709933938e-06
495,4.891848628260631e-06
496,4.891848546593516e-06
497,4.891848464932561e-06
498,4.891848383277776e-06
499,4.891848301629204e-06
500,4.891848219986783e-06
501,4.891848138350515e-06
502,4.891848056720474e-06
503,4.891847975096545e-06
504,4.891847893478828e-06
505,4.8918478118672874e-06
506,4.891847730261898e-06
507,4.891847648662701e-06
508,4.8918475670696725e-06
509,4.89184748548282e-06
510,4.891847403902158e-06
511,4.891847322327627e-06
512,4.891847240759323e-06
