Weight
5.328905782025021e-06
5.3289055477097906e-06
5.3289053133950486e-06
5.328905079080881e-06
5.328904844767274e-06
5.328904610454177e-06
5.328904376141556e-06
5.328904141829465e-06
5.328903907517903e-06
5.328903673206901e-06
0.033881657980729785
5.328903438896386e-06
5.328903204586486e-06
5.3289029702781795e-06
5.328902735971607e-06
5.328902501666811e-06
5.32890226736366e-06
0.032900351179528484
5.328902033062209e-06
0.0003071804933473324
5.328901776225615e-06
5.32890151939029e-06
5.328901262553717e-06
5.3289010057159166e-06
5.32890074887696e-06
5.3289004920367515e-06
0.00763843734490334
5.328900235195343e-06
5.328899978352786e-06
5.32889972150947e-06
5.328899464665306e-06
5.328899207820516e-06
5.3288989509749185e-06
5.3288986941285445e-06
5.328898437281383e-06
5.328898180433553e-06
5.328897923585023e-06
5.328897666735682e-06
5.3288974098855045e-06
5.3288971530346674e-06
5.3288968961830655e-06
5.328896639330771e-06
5.3288963824776806e-06
5.328896125623801e-06
5.3288958687691785e-06
5.328895611913868e-06
0.009043421184770235
9.98830247017912e-06
5.3201445938901516e-06
5.320144249525691e-06
5.320143905159608e-06
5.3201435607919205e-06
5.320143216422599e-06
5.320142872051612e-06
5.320142527679012e-06
0.0027636368063712257
5.320142183304812e-06
5.320141838929017e-06
5.320141494551505e-06
5.320141150172477e-06
5.32014080579176e-06
5.320140461409446e-06
0.04200554533398325
5.3201401170254515e-06
5.320139772639847e-06
5.320139428252696e-06
5.3201390838637836e-06
5.32013873947335e-06
5.320138395081294e-06
5.320138050687516e-06
5.3201377062922495e-06
5.320137361895242e-06
5.320137017496705e-06
5.32013667309649e-06
5.3201363286946125e-06
5.320135984291203e-06
5.3201356398860866e-06
5.320135295479364e-06
5.320134951071076e-06
5.3201346066610945e-06
5.320134262249501e-06
5.3201339178363555e-06
0.016711690343350877
5.3201335734214665e-06
5.320133273374317e-06
5.320132973326324e-06
5.3201326732776425e-06
5.320132373228132e-06
5.320132073177972e-06
0.0009400894984696003
5.320131773127035e-06
5.3201314730754175e-06
5.320131173023041e-06
5.320130872969901e-06
5.320130572916046e-06
5.32013027286148e-06
5.320129972806127e-06
5.320129672750044e-06
0.031115566462997367
5.320129372693221e-06
5.320129072635737e-06
5.3201287725773816e-06
5.3201284725183546e-06
5.320128172458631e-06
5.320127872398145e-06
5.3201275723368885e-06
5.320127272274916e-06
5.32012697221221e-06
5.3201266721487766e-06
5.320126372084557e-06
5.320126072019693e-06
5.320125771954006e-06
5.320125471887552e-06
5.320125171820393e-06
5.320124871752567e-06
5.3201245716839355e-06
5.32012427161463e-06
9.988804637610444e-06
5.320123971544482e-06
5.3201236714737024e-06
0.046513135697616496
5.320123371401882e-06
5.320123071329063e-06
5.320122771255223e-06
5.320122471180436e-06
5.320122171104636e-06
5.320121871027894e-06
5.320121570950049e-06
5.320121270871339e-06
5.320120970791562e-06
0.03472195677849923
5.320120670710788e-06
0.02539233325979226
5.320120370628986e-06
5.32012007054591e-06
5.320119770461416e-06
5.320119470375629e-06
5.320119170288395e-06
5.320118870199847e-06
5.320118570109904e-06
5.320118270018625e-06
5.320117969925958e-06
5.320117669831982e-06
0.014617838661082141
5.3201173697366755e-06
5.320117069639914e-06
5.320116769541897e-06
5.320116469442393e-06
5.3201161693415785e-06
5.320115869239423e-06
5.3201155691359e-06
5.320115269031045e-06
5.320114968924759e-06
5.320114668817081e-06
5.320114368708195e-06
5.320114068597947e-06
5.320113768486225e-06
5.320113468373115e-06
5.320113168258769e-06
5.320112868143002e-06
5.32011256802583e-06
5.320112267907381e-06
0.021802865023167275
0.007798420837963278
5.320111967787536e-06
5.320111720362802e-06
5.320111472937663e-06
5.320111225512069e-06
5.320110978086159e-06
5.320110730659833e-06
5.320110483233052e-06
5.320110235805974e-06
5.3201099883784835e-06
0.010414239131262389
5.320109740950522e-06
5.320109493522224e-06
5.3201092460935726e-06
5.320108998664478e-06
0.011938129354319751
0.0350501353438203
5.32010875123502e-06
5.320108503805114e-06
5.320108256376117e-06
5.320108008947927e-06
5.32010776152067e-06
5.320107514094185e-06
5.320107266668546e-06
0.009914658800541086
5.320107019243773e-06
5.320106771819831e-06
5.320106524396295e-06
5.320106276973081e-06
5.320106029550249e-06
5.320105782127758e-06
5.320105534705706e-06
5.320105287283938e-06
0.021807200524806013
5.32010503986257e-06
5.320104792441638e-06
5.320104545020942e-06
5.320104297600666e-06
5.320104050180761e-06
5.320103802761278e-06
5.320103555342071e-06
5.320103307923268e-06
5.32010306050481e-06
5.3201028130867235e-06
5.320102565669014e-06
5.32010231825164e-06
5.320102070834668e-06
5.320101823418033e-06
5.3201015760017575e-06
5.320101328585907e-06
0.0012600570702459974
0.026142740640584458
5.324094718093791e-06
5.3240945106150266e-06
5.324094303137036e-06
5.32409409565969e-06
5.324093888183304e-06
5.324093680707513e-06
5.324093473232568e-06
5.324093265758382e-06
5.3240930582849355e-06
5.324092850812234e-06
0.03006316763124258
5.324092643340384e-06
5.324092435869267e-06
5.324092228398905e-06
5.324092020929231e-06
0.00904932133212952
5.324091813460354e-06
5.3240916059923655e-06
5.324091398525007e-06
5.324091191058465e-06
5.324090983592695e-06
5.324090776127624e-06
5.324090568663428e-06
5.324090361199932e-06
5.324090153737227e-06
5.324089946275237e-06
5.324089738814089e-06
5.3240895313536225e-06
5.324089323893971e-06
5.324089116435104e-06
5.3240889089769225e-06
5.324088701519563e-06
5.324088494062985e-06
5.324088286607217e-06
5.324088079152116e-06
0.0054567953862249725
5.324087871697765e-06
5.3240873908845495e-06
5.324086910069567e-06
5.3240867026063975e-06
0.02946496608120284
5.3240864951440145e-06
5.324086014323126e-06
5.3240855335005375e-06
5.324085326029271e-06
5.3240851185588435e-06
5.3240849110891345e-06
5.324084703620177e-06
5.324084496151964e-06
0.004455131166793744
5.324084288684573e-06
5.324084081217961e-06
0.015090207769323278
5.324083873752809e-06
5.32408331863576e-06
5.324082763528437e-06
5.324082208430671e-06
5.324081653342515e-06
5.32408109826401e-06
5.324080543195088e-06
5.32407998813582e-06
5.32407943308621e-06
5.324078878046134e-06
5.324078323015714e-06
5.324077767994834e-06
5.324077212983652e-06
5.324076657982086e-06
5.3240761029901674e-06
5.32407554800784e-06
5.32407499303516e-06
5.324074438072028e-06
5.324073883118583e-06
5.324073328174757e-06
0.03360017104189493
0.003831761292720122
5.324072773240578e-06
5.324072565665898e-06
5.324072358091883e-06
5.324072150518656e-06
5.324071942946082e-06
5.3240717353741896e-06
5.324071527803094e-06
0.04326810869802216
0.03693260142651836
5.324071320232617e-06
5.324071112662909e-06
5.324070905093857e-06
5.324070697525566e-06
5.3240704899579066e-06
5.324070282391007e-06
5.324070074824834e-06
5.324069867259258e-06
5.324069659694482e-06
5.324069452130389e-06
0.011875562163179901
5.324069244566982e-06
5.324069037004242e-06
5.324068829442324e-06
5.324068621880993e-06
0.02337039450710533
0.009101032337703902
5.32662308131071e-06
5.326622899297521e-06
0.0053026301595620546
5.326622717284892e-06
5.326622519861506e-06
5.3266223224383305e-06
5.326622125015491e-06
5.326621927592916e-06
5.326621730170676e-06
5.326621532748681e-06
5.326621335327051e-06
5.326621137905675e-06
5.326620940484623e-06
5.3266207430638726e-06
5.326620545643409e-06
5.326620348223226e-06
5.326620150803371e-06
5.326619953383798e-06
5.326619755964578e-06
5.32661955854568e-06
5.326619361126964e-06
0.016315514258894635
5.326522776948747e-06
5.3265225785668e-06
5.32652238018517e-06
5.3265221818038195e-06
5.32652198342273e-06
5.326521785042057e-06
5.32652158666156e-06
0.01582294988700395
5.324361472612647e-06
5.324361252633544e-06
5.3243610326546255e-06
5.324360812675675e-06
0.003821229855591339
5.324360592696824e-06
5.3243603727181205e-06
5.3243601527394425e-06
5.324359932760764e-06
5.324359712782228e-06
5.324359492803778e-06
5.324359272825391e-06
5.324359052847066e-06
5.324358832868838e-06
5.324358612890696e-06
5.324358392912584e-06
5.3243581729345955e-06
5.324357952956587e-06
5.324357732978795e-06
5.324357513001003e-06
5.324357293023192e-06
5.3243570730456346e-06
5.32435685306796e-06
5.32435663309046e-06
5.324356413113052e-06
5.324356193135714e-06
0.0030451000241075356
5.324355973158423e-06
5.409259037287329e-06
0.02544226119492784
5.3243557531812525e-06
5.3243555332041084e-06
0.02513944793224186
5.324355313225566e-06
5.324355093245595e-06
5.3243548732642416e-06
5.324354653281379e-06
5.3243544332971286e-06
5.3243542133114405e-06
0.02805123833109287
5.324353993324329e-06
5.324353773335849e-06
5.324353553345799e-06
5.324353333354e-06
5.324353113360733e-06
5.324352893365835e-06
5.324352673369342e-06
5.324352453371207e-06
5.324352233371485e-06
5.324352013370215e-06
5.324351793367321e-06
5.3243515733627925e-06
5.3243513533567095e-06
5.324351133348995e-06
5.324350913339667e-06
0.025376334415325125
5.3243506933287834e-06
5.3243504733162275e-06
5.324350253302159e-06
5.324350033286428e-06
5.324349813269152e-06
5.324349593250196e-06
5.397251224154618e-06
5.324349153207647e-06
5.32434893318395e-06
5.324348713158589e-06
5.324348493131773e-06
5.3243482731032585e-06
5.3243480530730826e-06
