,Weight
1,5.437579688990451e-06
2,5.4375789397375965e-06
3,5.437578190485329e-06
4,5.437577441233698e-06
5,5.437576691982675e-06
6,5.437575942732297e-06
7,5.437575193482413e-06
8,5.4375744442331715e-06
9,5.437573694984577e-06
10,5.437572945736477e-06
11,5.4375721964890436e-06
12,5.43757144724221e-06
13,0.010314974660503986
14,5.437570697995895e-06
15,5.437569948750229e-06
16,5.437569199505168e-06
17,5.437568450260654e-06
18,5.4375677010167576e-06
19,5.437566951773423e-06
20,5.437566202530758e-06
21,5.437565453288619e-06
22,5.43756470404706e-06
23,5.437563954806136e-06
24,5.43756320556581e-06
25,5.437562456326035e-06
26,5.437561707086862e-06
27,0.048444690720856894
28,5.480899959971799e-06
29,5.480899469042039e-06
30,5.48089897811605e-06
31,5.480898487193814e-06
32,5.480897996275455e-06
33,5.4808975053608785e-06
34,5.480897014450101e-06
35,5.480896523543135e-06
36,5.480896032640002e-06
37,5.480895541740632e-06
38,5.480895050845054e-06
39,5.480894559953285e-06
40,5.4808940690653375e-06
41,5.480893578181202e-06
42,5.480893087300837e-06
43,5.480892596424278e-06
44,5.480892105551556e-06
45,5.480891614682589e-06
46,5.480891123817471e-06
47,5.480890632956118e-06
48,5.480890142098546e-06
49,5.480889651244804e-06
50,5.480889160394881e-06
51,5.480888669548727e-06
52,5.480888178706407e-06
53,5.480887687867832e-06
54,5.480887197033133e-06
55,5.480886706202139e-06
56,5.480886215375019e-06
57,5.4808857245516385e-06
58,5.480885233732091e-06
59,0.07502033319610853
60,0.028789839153795585
61,5.480884742916325e-06
62,5.480884252104365e-06
63,5.480883761290003e-06
64,5.480883270473202e-06
65,5.4808827796539905e-06
66,5.4808822888323755e-06
67,5.48088179800832e-06
68,5.480881307181876e-06
69,0.16347154708412057
70,5.480880816352967e-06
71,5.480880325521686e-06
72,5.480879834687953e-06
73,5.480879343851806e-06
74,5.480878853013246e-06
75,5.4808783621722666e-06
76,5.4808778713288895e-06
77,5.480877380483041e-06
78,5.480876889634795e-06
79,5.480876398784141e-06
80,5.480875907931071e-06
81,5.480875417075528e-06
82,5.48087492621763e-06
83,5.4808744353572895e-06
84,5.480873944494515e-06
85,5.480873453629291e-06
86,5.480872962761678e-06
87,5.480872471891614e-06
88,5.480871981019084e-06
89,5.4808714901441955e-06
90,5.480870999266863e-06
91,5.480870508387079e-06
92,5.480870017504908e-06
93,5.480869526620309e-06
94,5.480869035733245e-06
95,5.480868544843755e-06
96,5.48086805395184e-06
97,5.48086756305751e-06
98,5.480867072160714e-06
99,5.480866581261532e-06
100,5.480866090359939e-06
101,5.480865599455863e-06
102,5.480865108549383e-06
103,5.480864617640464e-06
104,5.480864126729095e-06
105,5.480863635815293e-06
106,5.426004138371647e-06
107,5.426003872470266e-06
108,5.426003606570369e-06
109,5.426003340671949e-06
110,5.426003074775017e-06
111,5.426002808879535e-06
112,5.426002542985545e-06
113,5.4260022770930295e-06
114,5.4260020112020665e-06
115,5.4260017453125095e-06
116,5.426001479424466e-06
117,5.426001213537904e-06
118,5.426000947652835e-06
119,5.426000681769218e-06
120,5.426000415887095e-06
121,5.426000150006411e-06
122,5.4259998841272525e-06
123,5.425999618249548e-06
124,5.425999352373346e-06
125,5.425999086498591e-06
126,5.425998820625337e-06
127,5.425998554753582e-06
128,5.42599828888327e-06
129,5.4259980230144414e-06
130,5.425997757147084e-06
131,5.425997491281244e-06
132,5.425997225416813e-06
133,5.425996959553882e-06
134,5.42599669369244e-06
135,5.42599642783247e-06
136,5.425996161973979e-06
137,5.425995896116914e-06
138,5.425995630261349e-06
139,5.4259953644072525e-06
140,5.425995098554651e-06
141,5.4259948327035025e-06
142,5.425994566853814e-06
143,5.4259943010056436e-06
144,5.42599403515889e-06
145,5.4259937693136215e-06
146,5.425993503469821e-06
147,5.425993237627493e-06
148,5.425992971786678e-06
149,5.425992705947245e-06
150,5.425992440109329e-06
151,5.42599217427287e-06
152,5.425991908437899e-06
153,5.425991642604387e-06
154,5.4938083219091245e-06
155,5.4259913767723325e-06
156,5.42599111094171e-06
157,5.4259908451125825e-06
158,5.425990579284932e-06
159,5.4259903134587184e-06
160,5.425990047633984e-06
161,5.425989781810731e-06
162,5.425989515988882e-06
163,5.42598925016854e-06
164,5.425988984349641e-06
165,5.425988718532248e-06
166,5.493752523359878e-06
167,5.4259884527162835e-06
168,5.425988186901771e-06
169,5.4259879210887326e-06
170,5.425987655277154e-06
171,5.425987389466979e-06
172,5.425987123658371e-06
173,5.425986857851137e-06
174,5.425986592045408e-06
175,5.425986326241077e-06
176,5.425986060438262e-06
177,5.425985794636874e-06
178,5.425985528836949e-06
179,5.4259852630384695e-06
180,5.425984997241448e-06
181,5.4259847314459095e-06
182,5.425984465651832e-06
183,5.425984199859152e-06
184,5.425983934067951e-06
185,5.425983668278193e-06
186,0.02068764126110547
187,5.425983402489885e-06
188,5.425983136703069e-06
189,5.425982870917675e-06
190,5.425982605133735e-06
191,5.425982339351269e-06
192,5.4259820735702225e-06
193,5.425981807790677e-06
194,5.425981542012513e-06
195,5.425981276235854e-06
196,5.425981010460597e-06
197,5.425980744686807e-06
198,5.425980478914486e-06
199,5.425980213143589e-06
200,5.425979947374164e-06
201,5.425979681606197e-06
202,5.425979415839642e-06
203,5.425979150074578e-06
204,5.425978884310904e-06
205,5.425978618548757e-06
206,5.425978352787982e-06
207,5.425978087028644e-06
208,5.425977821270803e-06
209,5.425977555514391e-06
210,0.006080448630876315
211,5.425977289759436e-06
212,5.4259770240059495e-06
213,5.425976758253897e-06
214,5.425976492503263e-06
215,5.425976226754071e-06
216,5.425975961006353e-06
217,5.425975695260048e-06
218,0.009101964332671133
219,5.387084366306333e-06
220,5.387084067463881e-06
221,5.387083768625414e-06
222,0.004969687257784006
223,5.416966530298119e-06
224,5.4169664476345496e-06
225,5.416966364998254e-06
226,5.528847674585333e-06
227,5.4169662823892805e-06
228,5.416966199807577e-06
229,5.416966117253213e-06
230,5.416966034726171e-06
231,5.416965952226414e-06
232,5.416965869754001e-06
233,5.416965787308863e-06
234,5.416965704891066e-06
235,5.416965622500509e-06
236,5.416965540137285e-06
237,5.416965457801456e-06
238,5.4169653754928405e-06
239,5.41696529321154e-06
240,5.4169652109575764e-06
241,5.416965128730936e-06
242,5.416965046531562e-06
243,5.416964964359469e-06
244,5.416964882214715e-06
245,5.416964800097297e-06
246,5.416964718007161e-06
247,5.4169646359443135e-06
248,5.416964553908811e-06
249,5.416964471900517e-06
250,5.4169643899196265e-06
251,5.416964307966032e-06
252,0.2535797740876532
253,5.446690967371184e-06
254,5.446690709379851e-06
255,5.446690451421072e-06
256,5.446690193494794e-06
257,5.4466899356011294e-06
258,5.446689677739975e-06
259,5.446689419911426e-06
260,5.446689162115342e-06
261,5.472461995045563e-06
262,5.446688904351917e-06
263,5.446688646656141e-06
264,0.023916692912696446
265,5.528847606522834e-06
266,5.446687710039229e-06
267,5.446687031109744e-06
268,5.446686352204313e-06
269,5.4466856733230456e-06
270,5.446684994465909e-06
271,5.446684315632868e-06
272,5.446683636824e-06
273,5.446682958039246e-06
274,5.446682279278585e-06
275,5.446681600542054e-06
276,5.446680921829689e-06
277,5.446680243141433e-06
278,5.446679564477332e-06
279,5.446678885837298e-06
280,5.4466782072214205e-06
281,5.4466775286297085e-06
282,5.446676850062068e-06
283,5.4466761715185366e-06
284,5.4466754929991985e-06
285,5.446674814503932e-06
286,5.446674136032816e-06
287,5.446673457585762e-06
288,5.44667277916292e-06
289,0.07416808829870827
290,5.44667210076416e-06
291,5.446671422389533e-06
292,5.44667074403902e-06
293,5.446670065712647e-06
294,0.04231231976394433
295,5.4572798377064245e-06
296,5.457278822049981e-06
297,5.457277806415285e-06
298,5.457276790802345e-06
299,5.457275775211213e-06
300,5.457274759641865e-06
301,5.457273744094231e-06
302,5.457272728568398e-06
303,5.457271713064318e-06
304,5.457270697581985e-06
305,5.4572696821214994e-06
306,5.457268666682676e-06
307,5.4572676512656404e-06
308,5.457266635870416e-06
309,5.457265620496901e-06
310,5.4572646051451845e-06
311,5.457263589815208e-06
312,5.4572625745070375e-06
313,5.457261559220583e-06
314,5.4572605439559e-06
315,5.457259528713025e-06
316,5.45725851349186e-06
317,5.457257498292478e-06
318,5.457256483114881e-06
319,5.457255467959032e-06
320,5.4572544528249506e-06
321,5.457253437712594e-06
322,5.457252422622048e-06
323,5.457251407553216e-06
324,5.457250392506166e-06
325,0.07937073373223581
326,5.431255566322686e-06
327,5.431254522742155e-06
328,5.431253479184036e-06
329,5.431252435648339e-06
330,5.431251392134982e-06
331,5.431250348644076e-06
332,5.4312493051755215e-06
333,5.431248261729414e-06
334,5.431247218305645e-06
335,5.431246174904312e-06
336,5.4312451315253986e-06
337,5.431244088168874e-06
338,5.431243044834741e-06
339,5.431242001523002e-06
340,5.431240958233642e-06
341,5.431239914966706e-06
342,5.43123887172217e-06
343,5.431237828500013e-06
344,5.4312367853002415e-06
345,5.431235742122892e-06
346,5.431234698967965e-06
347,5.43123365583538e-06
348,0.004602775582465578
349,5.431232612725216e-06
350,5.431231569637492e-06
351,5.4312305265720985e-06
352,5.431229483529106e-06
353,5.431228440508558e-06
354,5.4312273975103475e-06
355,5.431226354534551e-06
356,5.431225311581172e-06
357,5.431224268650156e-06
358,5.431223225741564e-06
359,5.4312221828553084e-06
360,5.431221139991506e-06
361,5.431220097150119e-06
362,5.431219054331024e-06
363,0.02980113725466465
364,5.4312180115344354e-06
365,5.43121696876019e-06
366,5.431215925990178e-06
367,5.431214883224395e-06
368,5.431213840462776e-06
369,5.431212797705366e-06
370,5.4312117549521775e-06
371,5.431210712203259e-06
372,5.431209669458471e-06
373,5.431208626717945e-06
374,5.431207583981601e-06
375,5.431206541249498e-06
376,5.431205498521599e-06
377,5.431204455797885e-06
378,5.431203413078435e-06
379,5.431202370363146e-06
380,5.431201327652049e-06
381,5.431200284945163e-06
382,5.431199242242518e-06
383,5.431198199544074e-06
384,5.431197156849858e-06
385,5.431196114159787e-06
386,5.4311950714739295e-06
387,5.43119402879232e-06
388,5.431192986114866e-06
389,5.431191943441624e-06
390,5.431190900772614e-06
391,5.431189858107817e-06
392,5.43118881544715e-06
393,5.431187772790736e-06
394,5.431186730138523e-06
395,5.4311856874904906e-06
396,5.431184644846641e-06
397,5.431183602207015e-06
398,5.431182559571613e-06
399,5.431181516940341e-06
400,5.431180474313316e-06
401,5.431179431690493e-06
402,5.431178389071843e-06
403,5.43117734645738e-06
404,5.431176303847112e-06
405,5.431175261241046e-06
406,5.431174218639185e-06
407,5.431173176041508e-06
408,5.431172133448008e-06
409,5.431171090858726e-06
410,5.431170048273561e-06
411,5.506773614151001e-06
412,5.4311690056926585e-06
413,5.431167963130545e-06
414,5.431166920572594e-06
415,5.431165878018798e-06
416,5.431164835469169e-06
417,0.01512232018260798
418,5.405848062088164e-06
419,5.405846876745223e-06
420,5.405845691403417e-06
421,5.40584450606264e-06
422,5.40584332072297e-06
423,5.4058421353843955e-06
424,5.405840950046847e-06
425,5.405839764710447e-06
426,5.405838579375071e-06
427,5.405837512161247e-06
428,5.40583644494305e-06
429,5.4058353777204946e-06
430,5.405834310493568e-06
431,5.4058332432622825e-06
432,5.405832176026617e-06
433,5.405831108786619e-06
434,5.405830041542197e-06
435,5.4058289742934675e-06
436,5.405827907040334e-06
437,5.4058268397828054e-06
438,5.4058257725209505e-06
439,5.405824705254759e-06
440,5.405823637984122e-06
441,5.405822570709194e-06
442,0.0044005902073527385
443,5.405821503429777e-06
444,5.40582043614608e-06
445,5.4058193688579825e-06
446,5.4058183015655234e-06
447,5.405817234268648e-06
448,5.405816166967416e-06
449,5.40581509966186e-06
450,5.4058140323518304e-06
451,5.405812965037468e-06
452,5.405811897718758e-06
453,5.405810830395659e-06
454,5.4058097630681615e-06
455,5.405808695736305e-06
456,5.405807628400042e-06
457,5.405806561059469e-06
458,5.4058054937144015e-06
459,5.40580442636504e-06
460,5.405803359011253e-06
461,0.0771535732474865
462,5.437616401932054e-06
463,5.437615652710603e-06
464,5.437614903488004e-06
465,5.4376141542641325e-06
466,5.437613405039083e-06
467,5.437612655812805e-06
468,5.437611906585323e-06
469,5.437611157356683e-06
470,5.437610408126812e-06
471,5.437609658895717e-06
472,5.43760890966342e-06
473,5.437608160429939e-06
474,5.437607411195236e-06
475,5.4376066619593094e-06
476,5.437605912722221e-06
477,5.528847538459632e-06
478,5.437605163483871e-06
479,5.437604414250613e-06
480,5.437603665016172e-06
481,5.437602915780476e-06
482,5.437602166543578e-06
483,5.437601417305468e-06
484,5.437600668066118e-06
485,5.437599918825546e-06
486,5.437599169583811e-06
487,5.43759842034081e-06
488,5.437597671096674e-06
489,5.437596921851252e-06
490,5.437596172604621e-06
491,5.437595423356792e-06
492,5.437594674107718e-06
493,5.43759392485745e-06
494,5.437593175605945e-06
495,5.437592426353215e-06
496,5.437591677099299e-06
497,5.437590927844099e-06
498,5.437590178587718e-06
499,5.437589429330124e-06
500,0.0260147878298387
501,5.437588680071286e-06
502,5.437587930811186e-06
503,5.437587181551777e-06
504,5.437586432292932e-06
505,5.437585683034686e-06
506,5.43758493377705e-06
507,5.4375841845200304e-06
508,5.437583435263556e-06
509,5.43758268600776e-06
510,5.437581936752507e-06
511,5.437581187497886e-06
512,5.437580438243824e-06
