,Weight
1,2.8688241995139273e-06
2,2.868823742650495e-06
3,2.86882328578499e-06
4,2.8688228289174313e-06
5,2.868822372047826e-06
6,2.8688219151761315e-06
7,2.8688214583023934e-06
8,2.8688210014265893e-06
9,2.868820544548715e-06
10,2.868820087668797e-06
11,2.8688196307868176e-06
12,2.8688191739027605e-06
13,2.8688187170166594e-06
14,2.8688182601284967e-06
15,2.8688178032382817e-06
16,2.868817346345985e-06
17,2.8688168894516114e-06
18,2.868816432555201e-06
19,2.868815975656729e-06
20,2.8688155187561977e-06
21,2.8688150618536003e-06
22,2.8688146049489314e-06
23,2.8688141480422102e-06
24,2.868813691133439e-06
25,0.0727010513497565
26,2.817737688364126e-06
27,2.81773672069576e-06
28,2.8177357530202154e-06
29,2.8177347853375185e-06
30,2.817733817647645e-06
31,2.8177328499506198e-06
32,2.8177318822464052e-06
33,2.8177309145350227e-06
34,2.8177299468164726e-06
35,2.817728979090761e-06
36,2.8177280113578513e-06
37,2.81772704361781e-06
38,2.817726075870569e-06
39,2.817725108116185e-06
40,2.8177241403546112e-06
41,2.8177231725858795e-06
42,2.817722204809966e-06
43,2.8177212370268954e-06
44,2.8177202692366317e-06
45,2.8177193014392062e-06
46,2.817718333634629e-06
47,2.81771736582286e-06
48,2.817716398003942e-06
49,0.012537277702588303
50,2.81771543017783e-06
51,2.817714285075365e-06
52,2.8177131399621867e-06
53,2.8177119948382753e-06
54,2.8177108497036553e-06
55,2.817709704558315e-06
56,2.8177085594022678e-06
57,2.8177074142354876e-06
58,2.817706269058006e-06
59,2.817705123869808e-06
60,0.009178884516122645
61,2.8177039786709e-06
62,2.8177030860408953e-06
63,2.8177021934037323e-06
64,2.817701300759364e-06
65,2.8177004081078344e-06
66,2.8176995154491458e-06
67,2.8176986227832522e-06
68,2.817697730110175e-06
69,0.07874314627390706
70,2.817696837429936e-06
71,2.817696288155879e-06
72,2.817695738881537e-06
73,2.817695189606848e-06
74,2.8176946403318923e-06
75,2.8176940910566013e-06
76,2.817693541780991e-06
77,2.81769299250508e-06
78,2.8176924432288386e-06
79,2.817691893952303e-06
80,2.8176913446754746e-06
81,2.8176907953983015e-06
82,2.8176902461208395e-06
83,2.817689696843066e-06
84,2.817689147564971e-06
85,2.8176885982865683e-06
86,2.8176880490078637e-06
87,2.8176874997288196e-06
88,2.8176869504494823e-06
89,2.8176864011698367e-06
90,2.8176858518898786e-06
91,2.8176853026096176e-06
92,2.8176847533290395e-06
93,2.81768420404814e-06
94,2.8176836547669506e-06
95,2.817683105485441e-06
96,2.8176825562036144e-06
97,2.817682006921474e-06
98,2.8176814576390352e-06
99,2.8176809083562925e-06
100,2.817680359073196e-06
101,2.81767980978984e-06
102,2.817679260506149e-06
103,2.8176787112221608e-06
104,2.817678161937854e-06
105,2.817677612653237e-06
106,2.8176770633683124e-06
107,2.817676514083064e-06
108,0.019010172220317076
109,2.817675964797524e-06
110,2.8176754155116655e-06
111,2.817674866225505e-06
112,2.817674316939023e-06
113,2.817673767652229e-06
114,2.8176732183651137e-06
115,2.817672669077715e-06
116,2.8176721197900127e-06
117,2.8176715705019697e-06
118,2.8176710212136466e-06
119,2.817670471924991e-06
120,2.8176699226360236e-06
121,2.817669373346762e-06
122,2.8176688240571706e-06
123,2.8176682747672937e-06
124,2.8176677254770793e-06
125,2.817667176186573e-06
126,2.8176666268957712e-06
127,2.81766607760464e-06
128,2.817665528313189e-06
129,2.817664979021441e-06
130,2.817664429729392e-06
131,2.817663880437016e-06
132,2.8176633311443537e-06
133,2.817662781851359e-06
134,2.817662232558077e-06
135,2.8176616832644574e-06
136,2.8176611339705495e-06
137,2.8176605846763184e-06
138,2.8176600353817994e-06
139,2.817659486086943e-06
140,2.8176589367918e-06
141,2.8176583874963385e-06
142,2.8176578382005637e-06
143,2.8176572889044764e-06
144,2.8176567396080934e-06
145,2.8176561903114047e-06
146,2.817655641014402e-06
147,2.8176550917170858e-06
148,2.817654542419487e-06
149,2.817653993121523e-06
150,2.8176534438232753e-06
151,2.8176528945247362e-06
