,Weight
206,5.481986995200296e-06
207,5.481984976956643e-06
208,5.481982958707285e-06
209,5.481980940452156e-06
210,5.4819789221913225e-06
211,5.481976903924729e-06
212,5.481974885652398e-06
213,5.481972867374338e-06
214,5.481970849090514e-06
215,5.4819688308009865e-06
216,5.481966812505706e-06
217,5.481964794204665e-06
218,5.481962775897869e-06
219,5.481960757585373e-06
220,5.4819587392671175e-06
221,5.481956720943118e-06
222,5.481954702613364e-06
223,5.481952684277874e-06
224,5.481950665936666e-06
225,5.4819486475896924e-06
226,5.481946629236966e-06
227,5.481944610878521e-06
228,5.481942592514269e-06
229,5.481940574144378e-06
230,5.481938555768672e-06
231,5.481936537387233e-06
232,5.481934519000062e-06
233,5.481932500607166e-06
234,5.481930482208479e-06
235,5.481928463804072e-06
236,5.4819264453939195e-06
237,5.481924426978036e-06
238,5.481922408556402e-06
239,5.481920390129007e-06
240,5.48191837169589e-06
241,5.4819163532570045e-06
242,5.481914334812389e-06
243,5.481912316362024e-06
244,5.481910297905889e-06
245,5.4819082794440545e-06
246,5.481906260976449e-06
247,5.481904242503105e-06
248,5.481902224024013e-06
249,5.481900205539151e-06
250,5.48189818704858e-06
251,5.481896168552249e-06
252,0.14998431754513133
253,5.4818941500501555e-06
254,5.481892010177558e-06
255,5.4818898702967934e-06
256,0.1677948140181675
257,5.481887730407833e-06
258,5.481887287358841e-06
259,5.481886844335612e-06
260,5.48188640133815e-06
261,5.481885958366484e-06
262,5.481885515420561e-06
263,5.4818850725004025e-06
264,5.4818846296059886e-06
265,5.481884186737366e-06
266,5.481883743894503e-06
267,5.481883301077395e-06
268,5.481882858286069e-06
269,5.481882415520488e-06
270,5.481881972780695e-06
271,5.4818815300666485e-06
272,5.4818810873784286e-06
273,5.481880644715905e-06
274,5.4818802020791924e-06
275,5.481879759468224e-06
276,5.481879316883014e-06
277,5.481878874323598e-06
278,5.481878431789963e-06
279,5.481877989282091e-06
280,5.48187754679998e-06
281,5.481877104343642e-06
282,5.48187666191312e-06
283,5.481876219508269e-06
284,5.481875777129267e-06
285,5.481875334776004e-06
286,5.481874892448556e-06
287,5.481874450146836e-06
288,5.481874007870923e-06
289,0.05936354554311909
290,5.48187356562079e-06
291,5.481873123396426e-06
292,5.481872681197795e-06
293,5.481872239025007e-06
294,5.481871796877939e-06
295,5.481871354756698e-06
296,5.481870912661201e-06
297,5.4818704705915015e-06
298,5.481870028547552e-06
299,5.481869586529388e-06
300,5.481869144537014e-06
301,5.481868702570409e-06
302,5.481868260629583e-06
303,5.481867818714582e-06
304,5.481867376825339e-06
305,5.481866934961842e-06
306,5.481866493124165e-06
307,5.481866051312227e-06
308,5.481865609526092e-06
309,5.481865167765785e-06
310,5.481864726031185e-06
311,5.481864284322432e-06
312,5.481863842639425e-06
313,5.481863400982214e-06
314,5.481862959350796e-06
315,5.481862517745166e-06
316,5.481862076165306e-06
317,5.4818616346112354e-06
318,5.481861193082937e-06
319,5.481860751580465e-06
320,5.481860310103725e-06
321,5.4818598686528215e-06
322,5.481859427227701e-06
323,5.481858985828345e-06
324,5.4818585444547825e-06
325,0.018897209175221898
326,5.481858103107017e-06
327,5.481857661785037e-06
328,5.481857220485451e-06
329,5.48185677920826e-06
330,5.4818563379534655e-06
331,5.481855896721059e-06
332,5.481855455511039e-06
333,5.481855014323447e-06
334,5.481854573158222e-06
335,5.481854132015373e-06
336,5.481853690894963e-06
337,5.481853249796884e-06
338,5.481852808721264e-06
339,5.48185236766804e-06
340,5.481851926637153e-06
341,5.481851485628716e-06
342,5.481851044642661e-06
343,0.05289359843097084
344,5.481850603679026e-06
345,5.481849484047315e-06
346,5.481848364437163e-06
347,5.481847244848536e-06
348,5.481846125281397e-06
349,5.4823534536011815e-06
350,5.4520015703942236e-06
351,5.452001271959866e-06
352,5.452000973533724e-06
353,5.452000675115765e-06
354,5.452000376706055e-06
355,5.452000078304566e-06
356,5.451999779911265e-06
357,5.451999481526173e-06
358,5.451999183149274e-06
359,5.46560210119611e-06
360,5.465599604334054e-06
361,5.465597107463617e-06
362,5.465594610584844e-06
363,5.465592113697694e-06
364,5.4655896168021676e-06
365,5.465587119898297e-06
366,5.465584622986068e-06
367,5.46558212606547e-06
368,5.465579629136529e-06
369,5.465577132199199e-06
370,5.465574635253539e-06
371,5.465572138299451e-06
372,5.465569641337064e-06
373,5.465567144366278e-06
374,5.465564647387147e-06
375,5.465562150399652e-06
376,5.465559653403751e-06
377,5.4655571563995275e-06
378,5.465554659386946e-06
379,5.465552162365972e-06
380,5.465549665336654e-06
381,5.465547168298978e-06
382,5.465544671252865e-06
383,5.4655421741984e-06
384,5.465539677135634e-06
385,5.465537180064441e-06
386,5.465534682984882e-06
387,5.465532185897003e-06
388,5.465529688800709e-06
389,5.465527191696053e-06
390,5.4655246945830005e-06
391,5.465522197461642e-06
392,5.465519700331866e-06
393,5.465517203193699e-06
394,5.465514706047178e-06
395,5.465512208892323e-06
396,5.4655097117290554e-06
397,5.465507214557418e-06
398,5.465504717377387e-06
399,5.465502220189037e-06
400,5.465499722992284e-06
401,5.465497225787144e-06
402,5.465494728573659e-06
403,5.465492231351775e-06
404,5.465489734121531e-06
405,5.465487236882895e-06
406,5.465484739635865e-06
407,5.465482242380518e-06
408,0.16267436868861967
409,5.50269318485297e-06
410,5.502692313167334e-06
411,5.502691441485665e-06
412,5.50269056980793e-06
413,5.50268969813425e-06
414,5.502688826464458e-06
415,5.502687954798663e-06
416,5.502687083136847e-06
417,0.12111078816509148
418,5.502686211479012e-06
419,5.5026846867669405e-06
420,5.502683162046158e-06
421,5.502681637316674e-06
422,5.502680112578534e-06
423,5.502678587831685e-06
424,5.502677063076122e-06
425,5.502675538311866e-06
426,5.502674013538906e-06
427,5.502672488757214e-06
428,5.502670963966893e-06
429,5.502669439167796e-06
430,5.502667914360051e-06
431,5.502666389543575e-06
432,5.502664864718406e-06
433,5.502663339884565e-06
434,5.502661815041994e-06
435,5.502660290190718e-06
436,5.502658765330742e-06
437,5.502657240462074e-06
438,5.502655715584653e-06
439,5.502654190698576e-06
440,5.502652665803802e-06
441,5.502651140900344e-06
442,5.502649615988102e-06
443,5.5026480910671965e-06
444,5.502646566137617e-06
445,5.502645041199307e-06
446,5.502643516252281e-06
447,5.502641991296568e-06
448,5.502640466332141e-06
449,5.502638941359024e-06
450,5.502637416377168e-06
451,5.50263589138663e-06
452,5.5026343663873736e-06
453,5.502632841379434e-06
454,5.502631316362777e-06
455,5.502629791337404e-06
456,5.502628266303323e-06
457,5.502626741260536e-06
458,5.502625216209035e-06
459,5.502623691148845e-06
460,5.5026221660799334e-06
461,5.502620641002323e-06
462,5.502619115916002e-06
463,5.50261759082095e-06
464,5.502616065717221e-06
465,5.502614540604775e-06
466,5.5026130154836075e-06
467,5.50261149035374e-06
468,5.502609965215148e-06
469,5.502608440067838e-06
470,5.50260691491183e-06
471,5.502605389747149e-06
472,5.502603864573678e-06
473,5.502599482191668e-06
474,5.502597956965721e-06
475,5.5025964317310546e-06
476,5.5025949064876525e-06
477,5.502593381235555e-06
478,5.5025918559747505e-06
479,5.502590330705222e-06
480,5.502588805426989e-06
481,5.502587280140036e-06
482,5.502585754844354e-06
483,5.502584229540001e-06
484,5.502582704226871e-06
485,5.502581178905079e-06
486,5.502579653574546e-06
487,5.502578128235322e-06
488,5.502576602887355e-06
489,5.502575077530696e-06
490,5.502573552165313e-06
491,5.502572026791191e-06
492,5.502570501408387e-06
493,5.502568976016854e-06
494,5.502567450616568e-06
495,5.502565925207636e-06
496,5.502564399789947e-06
497,5.502562874363507e-06
498,5.5025613489284095e-06
499,5.5025598234845775e-06
500,5.502558298032016e-06
501,5.502556772570745e-06
502,5.502555247100752e-06
503,5.502553721622024e-06
504,5.502552196134613e-06
505,5.502550670638455e-06
506,5.5025491451336e-06
507,5.502547619620003e-06
508,5.5025460940976595e-06
509,5.502544568566636e-06
510,5.5025430430268795e-06
511,5.502541517478443e-06
512,5.502539991921251e-06
