,Weight
1,4.736035607579502e-06
2,4.736035442867977e-06
3,4.73603527817853e-06
4,4.736035113511078e-06
5,4.7360349488657145e-06
6,4.7360347842424336e-06
7,4.7360346196411645e-06
8,4.736034455061962e-06
9,4.7360342905047975e-06
10,4.736034125969725e-06
11,4.736033961456705e-06
12,4.736033796965737e-06
13,4.7360336324967985e-06
14,4.736033468049972e-06
15,4.736033303625159e-06
16,4.736033139222406e-06
17,4.736032974841706e-06
18,4.736032810483098e-06
19,4.736032646146508e-06
20,4.736032481832048e-06
21,4.736032317539529e-06
22,4.736032153269135e-06
23,4.736031989020752e-06
24,4.7360318247944935e-06
25,0.0025003027631481174
26,4.730003616052845e-06
27,4.730001769255115e-06
28,4.729999922482137e-06
29,4.7299980757338816e-06
30,4.729996229010301e-06
31,4.729994382311463e-06
32,4.729992535637349e-06
33,4.729990688987987e-06
34,4.7299888423633056e-06
35,4.729986995763385e-06
36,4.729985149188177e-06
37,4.729983302637679e-06
38,4.7299814561119025e-06
39,4.7299796096108646e-06
40,4.729977763134518e-06
41,4.729975916682973e-06
42,4.7299740702561044e-06
43,4.729972223853976e-06
44,4.729970377476567e-06
45,4.729968531123892e-06
46,4.72996668479589e-06
47,4.729964838492711e-06
48,4.729962992214209e-06
49,0.011153623776811715
50,4.7299611459604435e-06
51,4.72995974276001e-06
52,4.72995027879636e-06
53,4.729948875528412e-06
54,4.729947472287591e-06
55,4.729946069073847e-06
56,4.7299446658873e-06
57,4.729943262727839e-06
58,4.7299418595955045e-06
59,0.029946280616330853
60,0.031057886104613068
61,4.729940456490289e-06
62,4.72993890716951e-06
63,4.7299373578730946e-06
64,4.7299358086011025e-06
65,4.729934259353522e-06
66,4.729932710130398e-06
67,4.729931160931645e-06
68,4.729929611757344e-06
69,0.08640156213817597
70,4.7299280626074494e-06
71,4.729926553616142e-06
72,4.729925044642603e-06
73,4.729923535686842e-06
74,4.729922026748852e-06
75,4.729920517828632e-06
76,4.7299190089261794e-06
77,4.729917500041509e-06
78,4.729915991174609e-06
79,4.729914482325551e-06
80,4.729912973494195e-06
81,4.7299114646805845e-06
82,4.7299099558848776e-06
83,4.729908447106814e-06
84,4.729906938346613e-06
85,4.7299054296041474e-06
86,4.729903920879464e-06
87,4.729902412172529e-06
88,4.7299009034834235e-06
89,4.729899394812072e-06
90,4.729897886158502e-06
91,4.729896377522694e-06
92,4.729894868904692e-06
93,4.729893360304454e-06
94,4.72989185172196e-06
95,4.729890343157279e-06
96,4.729888834610351e-06
97,4.729887326081239e-06
98,4.729885817569878e-06
99,4.729884309076326e-06
100,4.729882800600509e-06
101,4.729881292142507e-06
102,4.7298797837022406e-06
103,4.729878275279778e-06
104,4.7298767668750935e-06
105,4.72987525848819e-06
106,4.729612348808896e-06
107,4.7296113638386035e-06
108,4.729610378891029e-06
109,4.729609393966159e-06
110,4.7296085780446945e-06
111,4.729607762147355e-06
112,4.729606946274004e-06
113,4.729606130424714e-06
114,4.729605314599596e-06
115,4.729604498798492e-06
116,4.729603683021447e-06
117,4.729602867268499e-06
118,4.729602051539669e-06
119,4.729601235834846e-06
120,4.729600420154097e-06
121,4.729599604497463e-06
122,4.729598788864863e-06
123,4.729597973256386e-06
124,4.729597157671942e-06
125,4.729596342111586e-06
126,4.729595526575289e-06
127,4.729594711063106e-06
128,4.729593895574974e-06
129,4.729593080110918e-06
130,4.729592264670927e-06
131,4.72959144925503e-06
132,4.729590633863197e-06
133,4.729589818495446e-06
134,4.729589003151758e-06
135,4.729588187832168e-06
136,4.729587372536667e-06
137,4.729586557265232e-06
138,4.72958574201784e-06
139,4.729584926794569e-06
140,4.7295841115953516e-06
141,4.729583296420232e-06
142,4.733217554978758e-06
143,4.703404712651498e-06
144,4.70340397333992e-06
145,4.703403234054296e-06
146,4.703402494794683e-06
147,4.703401755561051e-06
148,4.703401016353415e-06
149,4.703400277171764e-06
150,4.703399538016084e-06
151,4.703398798886475e-06
152,4.703398059782764e-06
153,4.703397320705086e-06
154,4.703396581653412e-06
155,4.7033958426277205e-06
156,4.703395103628023e-06
157,4.703394364654317e-06
158,4.7033936257066235e-06
159,0.06320968636283614
160,4.712527220383763e-06
161,4.712525910802955e-06
162,4.712524601239284e-06
163,4.7125232916927485e-06
164,4.7125219821633415e-06
165,4.7125206726510674e-06
166,4.712519363155903e-06
167,4.712518053677887e-06
168,4.712516744217016e-06
169,4.7751838098337935e-06
170,4.712514125346627e-06
171,4.7125128159371486e-06
172,4.712511506544789e-06
173,4.71251019716959e-06
174,4.712508887811464e-06
175,4.712507578470488e-06
176,4.7125062691466815e-06
177,4.712504959839991e-06
178,4.712503650550427e-06
179,4.712502341278007e-06
180,4.712501032022697e-06
181,4.712499722784525e-06
182,4.712498413563508e-06
183,4.712497104359599e-06
184,4.712495795172823e-06
185,4.712494486003191e-06
186,0.020855716403606863
187,4.609831207062541e-06
188,4.609830314994132e-06
189,4.60982942293029e-06
190,4.609828530870996e-06
191,4.609827638816206e-06
192,4.609826746765995e-06
193,4.609825854720337e-06
194,4.609824962679156e-06
195,4.609824070642582e-06
196,4.609823178610516e-06
197,4.60982228658301e-06
198,4.609821394560037e-06
199,4.609820502541585e-06
200,4.609819610527687e-06
201,4.609818718518365e-06
202,4.60981782651355e-06
203,4.609816934513274e-06
204,4.609816042517575e-06
205,4.609815150526381e-06
206,4.609814258539674e-06
207,4.609813366557592e-06
208,4.609812474580075e-06
209,4.6098115826070424e-06
210,1.0000563178264824e-05
211,4.6098106906385645e-06
212,4.609809798688041e-06
213,4.609808906742104e-06
214,4.609808014800716e-06
215,4.609807122863879e-06
216,4.609806230931519e-06
217,4.609805339003749e-06
218,4.609804447080516e-06
219,4.6098035551617975e-06
220,4.60980266324763e-06
221,4.609801771337999e-06
222,0.02853354255193407
223,4.670620813391621e-06
224,4.670620374281114e-06
225,4.670619935180172e-06
226,4.670619496088747e-06
227,4.670619057006919e-06
228,4.67061861793469e-06
229,4.670618178871967e-06
230,4.670617739818799e-06
231,4.670617300775208e-06
232,4.6706168617411825e-06
233,4.670616422716764e-06
234,4.670615983700786e-06
235,4.670615544693267e-06
236,4.67061510569427e-06
237,4.67061466670372e-06
238,4.670614227721746e-06
239,4.670613788748177e-06
240,4.670613349783131e-06
241,4.6706129108265435e-06
242,4.670612471878473e-06
243,4.670612032938862e-06
244,4.670611594007739e-06
245,4.67061115508508e-06
246,4.670610716170952e-06
247,4.670610277265234e-06
248,4.670609838368085e-06
249,4.670609399479386e-06
250,4.670608960599172e-06
251,4.6706085217274595e-06
252,0.25857418131419185
253,4.6706080828642244e-06
254,4.67060649272431e-06
255,4.670604902577931e-06
256,4.6706033124251775e-06
257,4.670601722265982e-06
258,0.039521367958566846
259,4.670600132100349e-06
260,4.670598290142473e-06
261,4.670596448173119e-06
262,4.670594606192288e-06
263,4.670592764200011e-06
264,0.0024564772989554245
265,4.670589080181029e-06
266,4.670587238154337e-06
267,4.670585396116171e-06
268,4.6705835540665345e-06
269,4.6705817120054595e-06
270,4.670579869932879e-06
271,4.670578027848815e-06
272,4.670576185753331e-06
273,4.670574343646296e-06
274,4.670572501527853e-06
275,4.670570659397894e-06
276,4.670568817256495e-06
277,4.670566975103611e-06
278,4.670565132939304e-06
279,4.670563290763462e-06
280,4.6705614485761575e-06
281,4.670559606377398e-06
282,4.670557764167145e-06
283,4.670555921945412e-06
284,4.670554079712213e-06
285,4.670552237467529e-06
286,4.670550395211417e-06
287,4.670548552943773e-06
288,4.670546710664688e-06
289,0.06771665020978665
290,4.706364009184462e-06
291,4.706362388895767e-06
292,4.706360768596434e-06
293,4.706359148286484e-06
294,4.706357527965929e-06
295,4.706355907634736e-06
296,4.706354287292967e-06
297,4.706352666940519e-06
298,4.706351046577505e-06
299,4.706349426203846e-06
300,4.706347805819537e-06
301,4.706346185424643e-06
302,4.706344565019098e-06
303,4.7063429446029495e-06
304,4.7063413241761826e-06
305,4.706339703738775e-06
306,0.04450910947767945
307,4.728143669618872e-06
308,4.728143190926416e-06
309,4.728142712238415e-06
310,4.728142233554848e-06
311,4.72814175487574e-06
312,4.728141276201063e-06
313,4.728140797530869e-06
314,4.728140318865111e-06
315,4.728139840203801e-06
316,4.728139361546934e-06
317,4.728138882894529e-06
318,4.728138404246595e-06
319,4.728137925603082e-06
320,4.728137446964055e-06
321,4.728136968329421e-06
322,4.728136489699279e-06
323,4.7281360110735944e-06
324,0.00452947873331624
325,0.0019118462561029947
326,4.6730047990378625e-06
327,4.673003832495967e-06
328,4.673002865951209e-06
329,4.673001899403474e-06
330,4.673000932852833e-06
331,4.672999966299266e-06
332,4.672998999742778e-06
333,4.672998033183358e-06
334,4.6729970666210515e-06
335,4.6729961000558e-06
336,4.672995133487642e-06
337,4.6729941669165305e-06
338,4.672993200342544e-06
339,4.672992233765608e-06
340,4.672991267185778e-06
341,4.672990300603017e-06
342,4.672989334017322e-06
343,4.6729883674287205e-06
344,4.6729874008372e-06
345,4.67298643424273e-06
346,4.672985467645398e-06
347,4.67298450104508e-06
348,0.009401098548151847
349,4.750470337010011e-06
350,4.7504691164988066e-06
351,4.75046789599852e-06
352,4.75046667550929e-06
353,4.750465455030918e-06
354,4.750464234563583e-06
355,4.750463014107156e-06
356,4.750461793661712e-06
357,4.750460573227253e-06
358,0.011818849189531352
359,4.672983534441882e-06
360,4.672982567835762e-06
361,4.672981601221524e-06
362,4.672980634599266e-06
363,0.10391978600580322
364,4.710197484464085e-06
365,4.710196143879248e-06
366,4.710194803304565e-06
367,4.710193462740049e-06
368,4.710192122185794e-06
369,4.710190781641684e-06
370,4.7101894411078e-06
371,4.710188100584063e-06
372,4.710186760070581e-06
373,4.710185419567264e-06
374,4.7101840790741245e-06
375,4.710182738591208e-06
376,4.710181398118451e-06
377,4.710180057655923e-06
378,4.710178717203553e-06
379,4.7101773767614076e-06
380,4.710176036329479e-06
381,4.710174695907688e-06
382,4.710173355496153e-06
383,4.710172015094786e-06
384,4.710170674703586e-06
385,4.710169334322597e-06
386,4.710167993951826e-06
387,4.710166653591217e-06
388,4.710165313240789e-06
389,4.710163972900571e-06
390,4.710162632570571e-06
391,4.71016129225074e-06
392,4.7101599519411225e-06
393,4.710158611641674e-06
394,4.710157271352463e-06
395,4.710155931073394e-06
396,4.710154590804535e-06
397,4.710153250545959e-06
398,4.710151910297418e-06
399,4.710150570059208e-06
400,4.710149229831121e-06
401,4.710147889613262e-06
402,4.7101465494055765e-06
403,4.710145209208084e-06
404,4.710143869020803e-06
405,4.710142528843708e-06
406,4.710141188676818e-06
407,4.710139848520064e-06
408,4.710138508373571e-06
409,4.710137168237273e-06
410,4.71013582811111e-06
411,4.710134487995197e-06
412,4.710133147889472e-06
413,4.710131807793962e-06
414,4.710130467708556e-06
415,4.710129127633477e-06
416,4.710127787568523e-06
417,0.0644309408114272
418,4.71012644751375e-06
419,4.710124945173902e-06
420,4.710123442844702e-06
421,4.710121940526063e-06
422,4.710120438218033e-06
423,4.7101189359206475e-06
424,4.710117433633799e-06
425,4.698034076339888e-06
426,4.710115931357569e-06
427,4.710114429117582e-06
428,4.710112926888189e-06
429,4.710111424669376e-06
430,4.710109922461201e-06
431,4.710108420263605e-06
432,4.710106918076607e-06
433,4.710105415900216e-06
434,4.7101039137344344e-06
435,4.710102411579244e-06
436,4.710100909434652e-06
437,4.7100994073006765e-06
438,4.710097905177267e-06
439,4.710096403064515e-06
440,4.710094900962343e-06
441,4.7100937083326185e-06
442,0.0768306310930348
443,4.710092515715101e-06
444,4.710091900582228e-06
445,4.710091285473068e-06
446,4.710090670387629e-06
447,4.710090055325883e-06
448,4.710089440287861e-06
449,4.710088825273518e-06
450,4.710088210282952e-06
451,4.7100875953160034e-06
452,4.710086980372862e-06
453,4.7100863654533596e-06
454,4.7100857505575935e-06
455,4.710085135685523e-06
456,4.710084520837195e-06
457,4.710083906012606e-06
458,4.710083291211664e-06
459,4.710082676434465e-06
460,4.710082061680966e-06
461,0.024105554378330032
462,4.710081446951169e-06
463,4.710080832245117e-06
464,4.710080217562728e-06
465,4.710079602904087e-06
466,4.710078988269138e-06
467,4.710078373657922e-06
468,4.710077759070439e-06
469,4.710077144506647e-06
470,4.710076529966577e-06
471,4.710075915450232e-06
472,0.014304540102480709
473,4.736045807684624e-06
474,4.736045452920784e-06
475,4.736045098183205e-06
476,4.736044743471954e-06
477,4.736044388787046e-06
478,4.736044034128359e-06
479,4.736043679496067e-06
480,4.736043324890062e-06
481,4.736042970310395e-06
482,4.736042615756995e-06
483,4.736042261229939e-06
484,4.736041906729177e-06
485,4.736041552254732e-06
486,4.7360411978066095e-06
487,4.736040843384802e-06
488,4.73604048898927e-06
489,4.736040134620112e-06
490,4.7360397802772e-06
491,4.736039425960669e-06
492,4.736039071670385e-06
493,4.736038906483875e-06
494,4.736038741320884e-06
495,4.736038576181365e-06
496,4.736038411065404e-06
497,4.736038245972954e-06
498,4.736038080903993e-06
499,4.736037915858569e-06
500,4.7360377508366695e-06
501,4.736037585838264e-06
502,4.736037420862078e-06
503,4.736037255907932e-06
504,4.736037090975834e-06
505,4.7360369260658055e-06
506,4.736036761177827e-06
507,4.736036596311896e-06
508,4.736036431468062e-06
509,4.7360362666462295e-06
510,4.73603610184647e-06
511,4.7360359370687506e-06
512,4.736035772313108e-06
