,Weight
366,4.09755468607993e-06
367,4.097554452720159e-06
368,4.097554219372645e-06
369,4.097553986037421e-06
370,4.097553752714436e-06
371,4.097553519403725e-06
372,4.097553286105247e-06
373,4.097553052819082e-06
374,4.097552819545145e-06
375,4.097552586283514e-06
376,4.0975523530341e-06
377,4.0975521197969555e-06
378,4.097551886572093e-06
379,4.097551653359492e-06
380,4.09755142015916e-06
381,4.097551186971048e-06
382,4.097550953795262e-06
383,4.097550720631687e-06
384,4.097550487480422e-06
385,4.097550254341384e-06
386,4.097550021214608e-06
387,4.097549788100116e-06
388,4.09754955499787e-06
389,4.097549321907885e-06
390,4.0975490888301595e-06
391,4.097548855764702e-06
392,4.097548622711532e-06
393,4.097548389670567e-06
394,4.09754815664188e-06
395,4.097547923625483e-06
396,4.0975476906213395e-06
397,4.097547457629453e-06
398,4.097547224649821e-06
399,4.09754699168246e-06
400,4.097546758727361e-06
401,4.097546525784526e-06
402,4.097546292853924e-06
403,4.0975460599356254e-06
404,4.097545827029568e-06
405,4.0975455941357575e-06
406,4.097545361254204e-06
407,4.097545128384927e-06
408,4.097544895527915e-06
409,4.097544662683143e-06
410,4.097544429850669e-06
411,4.09754419703042e-06
412,4.097543964222412e-06
413,4.097543731426719e-06
414,4.0975434986432616e-06
415,4.097543265872055e-06
416,4.097543033113103e-06
417,4.097542800366427e-06
418,4.0975425676319875e-06
419,4.097542334909845e-06
420,4.097542102199935e-06
421,4.097541869502293e-06
422,4.097541636816921e-06
423,4.097541404143796e-06
424,4.09754117148293e-06
425,4.097540938834305e-06
426,4.097540706197948e-06
427,4.0975404735738546e-06
428,4.097540240958328e-06
429,4.0975400083513616e-06
430,4.097539775752932e-06
431,4.097539543163071e-06
432,4.0975393105817505e-06
433,4.097539078008987e-06
434,4.097538845444775e-06
435,4.097538612889134e-06
436,4.097538380342041e-06
437,4.097538147803527e-06
438,4.097537915273512e-06
439,4.097537682752115e-06
440,4.0975374502392125e-06
441,4.09753721773829e-06
442,0.1325051358939134
443,4.097536985245897e-06
444,4.097536752762062e-06
445,4.097536520286786e-06
446,4.097536287820075e-06
447,4.097536055361899e-06
448,4.097535822912275e-06
449,4.0975355904712365e-06
450,4.097535358038738e-06
451,4.097535125614805e-06
452,4.097534893199446e-06
453,4.0975346607925765e-06
454,4.097534428394305e-06
455,4.097534196004582e-06
456,4.097533963623386e-06
457,4.097533731250801e-06
458,4.097533498886727e-06
459,4.097533266531217e-06
460,4.0975330341842774e-06
461,4.097532801845856e-06
462,4.097532569516017e-06
463,4.097532337194725e-06
464,4.097532104881955e-06
465,4.097531872577819e-06
466,4.097531640282185e-06
467,4.097531407995099e-06
468,4.097531175716614e-06
469,4.097530943446603e-06
470,4.0975307111852125e-06
471,4.097530478932348e-06
472,4.097530246688046e-06
473,4.097530014452278e-06
474,4.097529782225087e-06
475,4.097529550006461e-06
476,4.0975293177963775e-06
477,4.097529085594818e-06
478,4.0975288534018635e-06
479,4.097528621217422e-06
480,4.097528389041542e-06
481,4.097528156874239e-06
482,4.0975279247154915e-06
483,4.097527692565284e-06
484,4.097527460423614e-06
485,4.097527228290511e-06
486,4.097526996165955e-06
487,4.09752676404997e-06
488,4.097526531942532e-06
489,0.005350146611831907
490,4.097526299843661e-06
491,4.097526067753317e-06
492,4.097525835671544e-06
493,4.097525603598324e-06
494,4.097525371533646e-06
495,4.097525139477547e-06
496,4.097524907429993e-06
497,4.097524675390978e-06
498,4.097524443360512e-06
499,4.09752421133861e-06
500,0.014185134796729133
501,4.097523979325312e-06
502,4.097523747320488e-06
503,4.097523515326165e-06
504,4.0975232833423335e-06
505,4.097523051368968e-06
506,4.097522819406085e-06
507,4.097522587453659e-06
508,4.0975223555116825e-06
509,4.097522123580208e-06
510,4.097521891659195e-06
511,4.097521659748697e-06
512,4.097521427848616e-06
