,Weight
1,5.264282533342517e-06
2,5.264282363576405e-06
3,5.2642821938128796e-06
4,5.264282024051912e-06
5,5.264281854293488e-06
6,5.264281684537635e-06
7,5.264281514784311e-06
8,5.264281345033585e-06
9,5.264281175285407e-06
10,5.264281005539739e-06
11,5.26428083579669e-06
12,5.2642806660561275e-06
13,5.278325772355954e-06
14,5.264280326582751e-06
15,5.264280156854141e-06
16,5.264279987128088e-06
17,5.264279817404676e-06
18,5.2642796476837395e-06
19,5.264279477965381e-06
20,5.264279308249558e-06
21,5.264279138536339e-06
22,5.264278968825609e-06
23,5.2642787991174305e-06
24,5.264278629411866e-06
25,5.264278459708802e-06
26,5.264278290008316e-06
27,0.007356590226175867
28,5.2642781203103935e-06
29,5.2642779506150065e-06
30,5.26427778092215e-06
31,5.264277611231891e-06
32,5.264277441544161e-06
33,5.264277271858994e-06
34,5.2642771021763835e-06
35,5.264276932496331e-06
36,5.264276762818763e-06
37,5.26427659314383e-06
38,5.264276423471402e-06
39,5.264276253801533e-06
40,5.26427608413422e-06
41,5.2642759144694665e-06
42,5.264275744807218e-06
43,5.264275575147563e-06
44,5.264275405490445e-06
45,5.264275235835904e-06
46,5.264275066183882e-06
47,5.264274896534452e-06
48,5.264274726887549e-06
49,5.26427455724315e-06
50,5.264274387601346e-06
51,5.264274217962071e-06
52,5.26427404832538e-06
53,5.264273878691215e-06
54,5.264273709059586e-06
55,5.264273539430542e-06
56,5.264273369804007e-06
57,5.264273200180039e-06
58,5.2642730305586245e-06
59,5.264272860939757e-06
60,5.2642726913234165e-06
61,5.26427252170968e-06
62,5.264272352098448e-06
63,5.264272182489744e-06
64,5.264272012883622e-06
65,5.2642718432800615e-06
66,5.264271673679002e-06
67,5.2642715040805246e-06
68,5.264271334484578e-06
69,0.14749803707311673
70,5.264271164891214e-06
71,5.264270995300318e-06
72,5.26427082571201e-06
73,5.26427065612628e-06
74,5.264270486543083e-06
75,5.264270316962435e-06
76,5.264270147384278e-06
77,5.264269977808741e-06
78,5.2642698082356745e-06
79,5.2642696386652215e-06
80,5.264269469097323e-06
81,5.2642692995319116e-06
82,5.26426912996907e-06
83,5.264268960408783e-06
84,5.264268790851016e-06
85,5.2642686212958145e-06
86,5.264268451743149e-06
87,5.26426828219302e-06
88,5.264268112645437e-06
89,5.264267943100453e-06
90,5.264267773557938e-06
91,5.264267604017978e-06
92,5.264267434480607e-06
93,5.2642672649457135e-06
94,0.027613803606348408
95,5.264267095413435e-06
96,5.264266925883675e-06
97,0.055991244758080996
98,5.264266756356425e-06
99,5.26426658683176e-06
100,5.264266417309639e-06
101,5.264266247790025e-06
102,5.264266078273018e-06
103,5.264265908758502e-06
104,5.264265739246473e-06
105,5.2642655697370835e-06
106,5.264265400230199e-06
107,5.264265230725835e-06
108,0.04108986430260439
109,5.261172118213523e-06
110,5.261171494132373e-06
111,5.261170870064058e-06
112,5.26117024600853e-06
113,5.261169621965799e-06
114,5.261168997935934e-06
115,5.261168373918895e-06
116,5.261167749914648e-06
117,5.261167125923273e-06
118,5.261166501944698e-06
119,5.2611658779789265e-06
120,5.261165254025975e-06
121,5.2611646300858785e-06
122,5.261164006158599e-06
123,5.2611633822441006e-06
124,5.261162758342497e-06
125,5.261162134453658e-06
126,5.261161510577693e-06
127,5.261160886714515e-06
128,5.2611602628641665e-06
129,5.261159639026668e-06
130,5.26115901520196e-06
131,5.261158391390121e-06
132,5.2611577675911e-06
133,5.261157143804844e-06
134,5.261156520031491e-06
135,5.261155896270913e-06
136,5.261155272523184e-06
137,5.261154648788312e-06
138,5.2611540250662135e-06
139,5.2611534013569824e-06
140,5.2611527776605364e-06
141,5.261152153976936e-06
142,5.280374547359097e-06
143,5.261151530306195e-06
144,5.261150906667281e-06
145,5.261150283041268e-06
146,5.261149659428044e-06
147,5.261149035827651e-06
148,5.261148412240098e-06
149,5.261147788665348e-06
150,5.261147165103436e-06
151,5.2611465415543725e-06
152,5.26114591801811e-06
153,5.261145294494744e-06
154,5.261144670984148e-06
155,5.2611440474863686e-06
156,5.261143424001486e-06
157,5.261142800529394e-06
158,5.261142177070117e-06
159,5.261141553623687e-06
160,5.2611409301901194e-06
161,5.261140306769313e-06
162,5.26113968336139e-06
163,5.261139059966276e-06
164,5.261138436584029e-06
165,5.261137813214566e-06
166,5.261137189857965e-06
167,5.261136566514226e-06
168,5.26113594318327e-06
169,5.26113531986517e-06
170,5.2611346965598456e-06
171,5.261134073267412e-06
172,5.2611334499878175e-06
173,5.2611328267210535e-06
174,5.261132203467131e-06
175,5.261131580226005e-06
176,5.26113095699773e-06
177,5.261130333782289e-06
178,5.261129710579672e-06
179,5.261129087389914e-06
180,5.261128464212957e-06
181,5.261127841048858e-06
182,5.261127217897644e-06
183,5.261126594759216e-06
184,5.261125971633592e-06
185,5.2611253485208215e-06
186,5.261124725420947e-06
187,5.261124102333857e-06
188,5.261123479259603e-06
189,5.261122856198191e-06
190,5.26112223314961e-06
191,5.261121610113855e-06
192,5.261120987090981e-06
193,5.261120364080878e-06
194,5.261119741083671e-06
195,5.261119118099314e-06
196,5.261118495127727e-06
197,5.261117872169044e-06
198,5.261117249223163e-06
199,5.261116626290118e-06
200,5.261116003369914e-06
201,5.261115380462566e-06
202,5.261114757568062e-06
203,5.261114134686358e-06
204,5.2611135118175425e-06
205,5.261112888961531e-06
206,5.261112266118417e-06
207,5.261111643288086e-06
208,5.2611110204705845e-06
209,5.2611103976659846e-06
210,5.261109774874166e-06
211,5.261109152095207e-06
212,5.261108529329111e-06
213,5.261107906575768e-06
214,5.261107283835403e-06
215,0.004568989122732633
216,5.264265061224044e-06
217,5.264264751661754e-06
218,0.05867987249189425
219,5.26426444209915e-06
220,5.264264431629314e-06
221,5.2642644211651665e-06
222,5.264264410706684e-06
223,5.2642644002538585e-06
224,5.264264389806774e-06
225,5.26426437936534e-06
226,5.264264368929575e-06
227,5.264264358499513e-06
228,5.264264348075084e-06
229,5.264264337656393e-06
230,5.264264327243348e-06
231,5.264264316836005e-06
232,5.264264306434316e-06
233,5.26426429603831e-06
234,5.2642642856480044e-06
235,5.2642642752633475e-06
236,5.2642642648844054e-06
237,5.264264254511113e-06
238,5.264264244143543e-06
239,5.264264233781555e-06
240,5.26426422342532e-06
241,5.26426421307475e-06
242,5.264264202729888e-06
243,5.264264192390656e-06
244,5.264264182057131e-06
245,5.26426417172931e-06
246,5.264264161407109e-06
247,5.264264151090595e-06
248,5.264264140779801e-06
249,0.02902882630765968
250,5.264264130474675e-06
251,5.264264061067965e-06
252,0.18713198040865334
253,5.264263991665809e-06
254,5.264263864149375e-06
255,5.264263736636284e-06
256,5.264263609126528e-06
257,5.264263481620059e-06
258,5.264263354116953e-06
259,5.264263226617191e-06
260,5.2642630991207545e-06
261,5.264262971627621e-06
262,5.264262844137894e-06
263,5.264262716651477e-06
264,0.005031205161464733
265,5.264262589168356e-06
266,5.264262461688577e-06
267,5.264262334213071e-06
268,5.264262206741669e-06
269,5.264262079274589e-06
270,5.264261951811662e-06
271,5.264261824352962e-06
272,5.264261696898453e-06
273,5.264261569448193e-06
274,5.264261442002135e-06
275,5.264261314560246e-06
276,5.264261187122615e-06
277,5.264261059689177e-06
278,5.264260932259967e-06
279,5.264260804834956e-06
280,5.2642606774141366e-06
281,5.264260549997582e-06
282,5.264260422585195e-06
283,5.264260295177053e-06
284,5.264260167773116e-06
285,5.2642600403734e-06
286,5.264259912977861e-06
287,5.264259785586551e-06
288,5.264259658199458e-06
289,0.06154863947279407
290,5.25909398273737e-06
291,5.259093255061255e-06
292,5.2590925273855786e-06
293,5.2590917997102725e-06
294,5.259091072035402e-06
295,5.259090344360911e-06
296,5.259089616686881e-06
297,5.2590888890131875e-06
298,5.259088161339943e-06
299,5.259087433667084e-06
300,5.259086705994645e-06
301,5.259085978322591e-06
302,5.259085250650961e-06
303,5.259084522979706e-06
304,5.259083795308862e-06
305,5.259083067638414e-06
306,0.03936694694353088
307,5.259082339968395e-06
308,5.259081612298743e-06
309,5.259080884629526e-06
310,5.259080156960687e-06
311,5.259079429292245e-06
312,5.259078701624251e-06
313,5.259077973956633e-06
314,5.259077246289413e-06
315,5.259076518622618e-06
316,5.259075790956183e-06
317,5.259075063290165e-06
318,5.25907433562453e-06
319,5.259073607959319e-06
320,5.259072880294521e-06
321,5.259072152630081e-06
322,5.259071424966083e-06
323,5.259070697302477e-06
324,0.03217245011500024
325,0.11050992408981204
326,5.2642595308165636e-06
327,5.264259512604451e-06
328,5.26425949439929e-06
329,5.264259476201135e-06
330,5.264259458009884e-06
331,5.264259439825705e-06
332,5.264259421648486e-06
333,5.264259403478268e-06
334,5.264259385315002e-06
335,5.264259367158719e-06
336,5.264259349009465e-06
337,5.264259330867221e-06
338,5.264259312731874e-06
339,5.264259294603547e-06
340,5.264259276482208e-06
341,5.264259258367861e-06
342,5.264259240260524e-06
343,5.264259222160187e-06
344,5.2642592040668304e-06
345,5.264259185980391e-06
346,5.264259167900978e-06
347,5.264259149828562e-06
348,5.264259131763133e-06
349,5.264259113704654e-06
350,5.264259095653208e-06
351,5.264259077608761e-06
352,5.264259059571241e-06
353,5.264259041540745e-06
354,5.264259023517233e-06
355,5.2642590055007e-06
356,5.264258987491201e-06
357,5.264258969488649e-06
358,5.264258951493086e-06
359,5.264258933504479e-06
360,5.264258915522966e-06
361,5.264258897548324e-06
362,5.264258879580733e-06
363,5.2642588616200725e-06
364,5.264258843666474e-06
365,5.264258825719826e-06
366,5.26425880778016e-06
367,5.264258789847507e-06
368,5.264258771921855e-06
369,5.264258754003105e-06
370,5.26425873609142e-06
371,5.264258718186722e-06
372,5.264258700289024e-06
373,5.264258682398295e-06
374,5.264258664514554e-06
375,5.2642586466377886e-06
376,5.26425862876804e-06
377,5.2642586109052615e-06
378,5.264258593049465e-06
379,5.264258575200677e-06
380,5.264258557358896e-06
381,5.264258539524051e-06
382,5.264258521696224e-06
383,5.264258503875427e-06
384,5.264258486061557e-06
385,5.264258468254721e-06
386,5.264258450454858e-06
387,5.264258432662016e-06
388,5.264258414876083e-06
389,5.264258397097198e-06
390,5.264258379325313e-06
391,5.264258361560355e-06
392,5.264258343802475e-06
393,5.2642583260515135e-06
394,5.264258308307607e-06
395,5.264258290570658e-06
396,5.264258272840685e-06
397,5.264258255117742e-06
398,5.264258237401785e-06
399,5.26425821969275e-06
400,5.264258201990777e-06
401,5.26425818429574e-06
402,5.264258166607781e-06
403,0.02774930190428574
404,5.2593227715014955e-06
405,5.25932270447369e-06
406,5.259322637449724e-06
407,5.259322570429622e-06
408,5.259322503413332e-06
409,5.259322436400824e-06
410,5.259322369392221e-06
411,5.2593223023874155e-06
412,5.259322235386449e-06
413,5.259322168389331e-06
414,5.25932210139599e-06
415,5.259322034406589e-06
416,5.259321967420917e-06
417,5.259321900439142e-06
418,5.259321833461181e-06
419,5.2593217664870805e-06
420,5.2593216995167695e-06
421,5.259321632550287e-06
422,5.259321565587667e-06
423,5.259321498628894e-06
424,5.259321431673911e-06
425,0.05294392988249621
426,5.259321364722821e-06
427,5.259321347932878e-06
428,5.2593213311477905e-06
429,5.259321314367532e-06
430,5.2593212975921246e-06
431,5.259321280821545e-06
432,5.259321264055793e-06
433,5.259321247294888e-06
434,5.259321230538815e-06
435,5.259321213787583e-06
436,5.259321197041196e-06
437,5.259321180299642e-06
438,5.259321163562881e-06
439,0.011755124921290844
440,5.259321146831029e-06
441,5.259321130103996e-06
442,0.01292025704045777
443,5.259321113385378e-06
444,5.259321096675167e-06
445,5.259321079972578e-06
446,5.259321063277554e-06
447,5.259321046590117e-06
448,5.2593210299103035e-06
449,5.259321013238051e-06
450,5.259320996573365e-06
451,5.259320979916336e-06
452,5.259320963266881e-06
453,5.25932094662497e-06
454,5.259320929990749e-06
455,5.2593209133640104e-06
456,5.259320896744936e-06
457,5.259320880133417e-06
458,0.02140641106052727
459,5.260980495912168e-06
460,5.2609797200645645e-06
461,0.005100091738370508
462,5.264293382761469e-06
463,5.264293055699215e-06
464,5.264292728636365e-06
465,5.264292401573013e-06
466,5.264292074508999e-06
467,5.264291747444424e-06
468,5.264291420379293e-06
469,5.2642910933135355e-06
470,5.264290766247222e-06
471,5.264290439180325e-06
472,5.264290112112866e-06
473,5.264289785044793e-06
474,5.264289457976166e-06
475,5.264289130906875e-06
476,5.264288803837107e-06
477,0.05795248155616606
478,5.264288476766713e-06
479,5.264288306911081e-06
480,5.26428813705802e-06
481,5.264287967207524e-06
482,5.264287797359548e-06
483,5.264287627514169e-06
484,5.264287457671357e-06
485,5.264287287831093e-06
486,5.264287117993351e-06
487,5.264286948158234e-06
488,5.2642867783256484e-06
489,5.264286608495573e-06
490,5.2642864386681725e-06
491,5.264286268843255e-06
492,5.26428609902087e-06
493,5.2642859292011185e-06
494,5.264285759383886e-06
495,5.264285589569229e-06
496,5.264285419757089e-06
497,5.264285249947514e-06
498,5.264285080140509e-06
499,5.264284910336058e-06
500,5.264284740534203e-06
501,5.264284570734889e-06
502,5.264284400938131e-06
503,5.264284231143927e-06
504,5.264284061352259e-06
505,5.264283891563183e-06
506,5.264283721776648e-06
507,5.264283551992651e-06
508,5.264283382211247e-06
509,5.264283212432347e-06
510,5.264283042656083e-06
511,5.264282872882319e-06
512,5.264282703111114e-06
